page_image,table_title,topic,metric_name,unit,values,evidence_text,reason
page_52_right.png,社会绩效,,女雇员,人,"{'2024年': '1,123', '2023年': '1,176'}","女雇员 人 2024年 1,123 2023年 1,176",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:女雇员是女性员工人数的常见同义表述，与field_key 'female_employees'的aliases完全匹配，单位为'人'，符合value_type: number。
page_52_right.png,社会绩效,,管理人员,人,"{'2024年': '1,453', '2023年': '1,594'}","管理人员 人 2024年 1,453 2023年 1,594",llm_no_match:管理人员属于组织架构或人力资源管理范畴，但 Core ESG Schema 中无对应 field_key；'管理人员'未在任何 aliases 中出现，且不等同于女性管理层比例、董事会人数、独立董事等已定义治理或社会类指标。
page_52_right.png,社会绩效,,一般员工（其他）,人,"{'2024年': '3,566', '2023年': '3,717'}","一般员工（其他） 人 2024年 3,566 2023年 3,717",llm_no_match:“一般员工（其他）”不属于 Core ESG Schema 中任何 S 类员工结构指标（如 total_employees、male_employees、female_employees 等），未在 aliases 中出现，且无对应语义映射；该分类具有内部管理口径特征，非标准 ESG 披露字段。
page_52_right.png,社会绩效,,按年龄划分的雇员总数,,"{'2024年': None, '2023年': None}",按年龄划分的雇员总数,llm_no_match:该指标仅为分类维度描述（按年龄划分的雇员总数），未指明具体年龄分组或数值，且无对应具体 field_key（如 employees_under_30、employees_30_to_50 等）的明确指向，无法唯一匹配 Core ESG Schema 中任一标准字段。
page_53.png,社会绩效,,员工入职率（公司加入工会的员工比例）,%,"{'2024年': '100', '2023年': '100'}",员工入职率（公司加入工会的员工比例） % 2024年 100 2023年 100,llm_no_match:员工入职率（公司加入工会的员工比例）在 Core ESG Schema 中无对应 field_key；工会覆盖率不属于标准 ESG 社会类指标，Schema 中未定义工会相关字段。
page_53.png,社会绩效,,工亡事故率,%,"{'2024年': '100', '2023年': '100'}",工亡事故率 % 2024年 100 2023年 100,llm_no_match:工亡事故率并非 Core ESG Schema 中定义的标准化指标；Schema 中仅有 work_injury_rate（工伤率）和 work_related_fatalities（因工死亡人数），但无‘工亡事故率’这一表述，且其含义模糊（可能混淆死亡人数与事故次数比率），无对应 aliases 或语义匹配。
page_53.png,社会绩效,,员工总流失率,%,"{'2024年': '13.4', '2023年': '10.7'}",员工总流失率 % 2024年 13.4 2023年 10.7,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:员工总流失率与员工流失率语义一致，属于Core ESG Schema中S类指标，value_type为percentage，unit为%，aliases包含员工流失率、离职率、员工离职率。
page_53.png,社会绩效,,按性别划分的员工流失比例,%,"{'2024年': '男员工 13.9 女员工 12.9', '2023年': '男员工 12.0 女员工 8.6'}",按性别划分的员工流失比例 % 2024年 男员工 13.9 女员工 12.9 2023年 男员工 12.0 女员工 8.6,llm_no_match:Core ESG Schema 中无按性别划分的员工流失比例字段；仅有整体员工流失率（employee_turnover_rate）、女性员工比例（female_employee_ratio）等独立字段，但无分性别的流失率指标。该指标属于衍生分析类指标，未在标准 schema 中定义。
page_53.png,社会绩效,,按年龄划分的员工流失比例,%,"{'2024年': '30岁以下 21.7 30至50岁 9.5 50岁以上 4.1', '2023年': '30岁以下 21.4 30至50岁 8.7 50岁以上 5.1'}",按年龄划分的员工流失比例 % 2024年 30岁以下 21.7 30至50岁 9.5 50岁以上 4.1 2023年 30岁以下 21.4 30至50岁 8.7 50岁以上 5.1,llm_no_match:该指标为按年龄分组的员工流失比例，Core ESG Schema 中仅有整体员工流失率（employee_turnover_rate），无按年龄维度拆分的流失比例字段；且无对应 aliases 或语义匹配支持，不属于标准 field_key。
page_53.png,社会绩效,,本年度员工培训投入占员工数量的比例,%,"{'2024年': '100', '2023年': '100'}",本年度员工培训投入占员工数量的比例 % 2024年 100 2023年 100,rejected_by_schema_validator:unit_type_mismatch:money; original_reason=heuristic_training_expense
page_53.png,社会绩效,,公司员工培训总成本,万元人民币,"{'2024年': '846.74', '2023年': '951.54'}",公司员工培训总成本 万元人民币 2024年 846.74 2023年 951.54,llm_no_match:员工培训总成本属于培训投入的金额类指标，但 Core ESG Schema 中仅定义了 'training_expense'（培训投入金额），其 aliases 明确为 '培训投入、培训费用、培训支出费用、培训费用总支出、员工培训投入金额'，而'员工培训总成本'未在 aliases 中出现，且'成本'与'费用/投入'在会计语义上存在审慎性差异；同时该表述未被任何 field_key 的 aliases 覆盖，不满足匹配条件。
page_53.png,社会绩效,,从业人员职业伤害保险的投入金额,万元人民币,"{'2024年': '497.43', '2023年': '499.04'}",从业人员职业伤害保险的投入金额 万元人民币 2024年 497.43 2023年 499.04,llm_no_match:从业人员职业伤害保险的投入金额属于人力资源相关福利支出，Core ESG Schema 中无对应字段；虽与员工安全相关，但 Schema 中仅包含工伤率、因工死亡人数、损失工作日等结果性指标，不包含保险投入类财务支出指标。
page_53.png,社会绩效,,从业人员职业伤害保险参保覆盖率,%,"{'2024年': '100', '2023年': '100'}",从业人员职业伤害保险参保覆盖率 % 2024年 100 2023年 100,llm_no_match:从业人员职业伤害保险参保覆盖率虽与员工保障相关，但 Core ESG Schema 中仅定义了社会保险覆盖率（social_insurance_coverage_rate），其 aliases 明确包含‘社保覆盖率’‘工伤保险人员覆盖率’‘工伤保险覆盖率’，未涵盖‘职业伤害保险参保覆盖率’这一具体表述；且‘职业伤害保险’在法律语境中常等同于工伤保险，但该指标名称强调‘从业人员’和‘参保覆盖率’，与 schema 中已列 field_key 的标准命名及别名集合不完全匹配，无足够依据确认等效，故不匹配。
page_53.png,社会绩效,,年度安全费用支出总计金额,万元人民币,"{'2024年': '3,391.00', '2023年': '3,923.11'}","年度安全费用支出总计金额 万元人民币 2024年 3,391.00 2023年 3,923.11",llm_no_match:年度安全费用支出总计金额属于安全生产投入类指标，Core ESG Schema 中无对应 field_key；环保投入（environmental_investment）特指环境治理相关投入，不涵盖广义安全费用，故不匹配。
page_53.png,社会绩效,,员工伤亡人数,人,"{'2024年': '0', '2023年': '0'}",员工伤亡人数 人 2024年 0 2023年 0,llm_no_match:Core ESG Schema 中无 '员工伤亡人数' 对应字段；最接近的是 'work_related_fatalities'（因工死亡人数）和 'work_injury_rate'（工伤率），但 '员工伤亡人数' 表述模糊，未明确区分死亡、重伤、轻伤，且非标准术语，aliases 中无匹配项。
page_53.png,社会绩效,,与公司建立了长期合作的供应商数量,家,"{'2024年': '396', '2023年': '334'}",与公司建立了长期合作的供应商数量 家 2024年 396 2023年 334,llm_no_match:该指标描述供应商合作关系数量，属于供应链管理或业务关系范畴，Core ESG Schema 中无对应 field_key；不属于环境、社会或治理核心披露项。
page_53.png,社会绩效,,关注质量、职业健康安全、环境安全管理等体系认证的供应商数量,家,"{'2024年': '116', '2023年': '81'}",关注质量、职业健康安全、环境安全管理等体系认证的供应商数量 家 2024年 116 2023年 81,llm_no_match:该指标描述的是关注特定管理体系认证的供应商数量，属于供应链管理或供应商ESG协同范畴，Core ESG Schema中无对应field_key；未在aliases中出现匹配项，且不属于环境、社会、治理基础量化指标。
page_53.png,社会绩效,,社会公益品投入金额（含物资捐赠）,万元人民币,"{'2024年': '47.47', '2023年': '86.11'}",社会公益品投入金额（含物资捐赠） 万元人民币 2024年 47.47 2023年 86.11,llm_no_match:社会公益品投入金额（含物资捐赠）属于社会责任履行中的慈善捐赠类指标，Core ESG Schema 中无对应 field_key；未在 aliases 中出现，且不属于环境（E）、社会（S）、治理（G）类标准字段（如 environmental_investment 专指环保投入，非公益捐赠）。
page_53.png,社会绩效,,乡村振兴和区域协调发展方面的投入,万元人民币,"{'2024年': '169.40', '2023年': '124.73'}",乡村振兴和区域协调发展方面的投入 万元人民币 2024年 169.40 2023年 124.73,llm_no_match:该指标属于经营绩效或公司特色社会责任投入，Core ESG Schema 中无对应字段（如无 '乡村振兴投入'、'区域协调发展投入' 等 alias），且不属于环境、社会、治理三大类标准指标。
page_53.png,社会绩效,,帮扶项目个数,个,"{'2024年': '2', '2023年': '/'}",帮扶项目个数 个 2024年 2 2023年 /,llm_no_match:帮扶项目个数属于社会责任实践类特色指标，Core ESG Schema 中无对应 field_key（如 community_investment、community_programs 等均未纳入），不属于标准化 ESG 指标。
page_53.png,社会绩效,,已设立的志愿者组织或者团队数量,个,"{'2024年': '24', '2023年': '11'}",已设立的志愿者组织或者团队数量 个 2024年 24 2023年 11,llm_no_match:志愿者组织或团队数量属于社会责任实践类活动指标，Core ESG Schema 中无对应 field_key（如未定义 volunteer_organization_count 或类似别名），且不属于环境、社会、治理三大类中的任何标准字段。
page_53.png,社会绩效,,员工中志愿者人数,人,"{'2024年': '1,811', '2023年': '1,532'}","员工中志愿者人数 人 2024年 1,811 2023年 1,532",llm_no_match:员工中志愿者人数属于企业社会责任（CSR）或社区参与类指标，Core ESG Schema 中无对应 field_key；未在 aliases 或语义范畴内匹配到任何标准字段。
page_53.png,社会绩效,,员工中志愿者参与公益活动次数,次,"{'2024年': '199', '2023年': '95'}",员工中志愿者参与公益活动次数 次 2024年 199 2023年 95,llm_no_match:员工中志愿者参与公益活动次数属于社会责任延伸活动，Core ESG Schema 中无对应 field_key（如 volunteer_hours、community_volunteer_participation 等均未列入），不属于标准 ESG 指标。
page_53.png,社会绩效,,年度开展志愿者活动工时数,小时,"{'2024年': '166', '2023年': '380'}",年度开展志愿者活动工时数 小时 2024年 166 2023年 380,llm_no_match:志愿者活动工时数属于社会责任实践类指标，但 Core ESG Schema 中无对应 field_key（如无 'volunteer_hours' 或类似字段）；该指标未在任何 aliases、category 或定义中被覆盖，不属于标准 E/S/G 核心字段。
page_53.png,社会绩效,,年度支持或资助志愿者活动投入,万元人民币,"{'2024年': '15.26', '2023年': '13.05'}",年度支持或资助志愿者活动投入 万元人民币 2024年 15.26 2023年 13.05,llm_no_match:年度支持或资助志愿者活动投入属于社会责任类特色活动投入，Core ESG Schema 中无对应 field_key；环保投入（environmental_investment）、培训投入（training_expense）等均不覆盖志愿者活动资助，且该指标未在任何 aliases 中出现。
page_53.png,社会绩效,,参与或支持有关保护妇女、儿童及残疾人权益的活动次数,次,"{'2024年': '47', '2023年': '25'}",参与或支持有关保护妇女、儿童及残疾人权益的活动次数 次 2024年 47 2023年 25,llm_no_match:该指标描述的是参与或支持特定社会公益活动的次数，属于企业社会责任实践类活动，Core ESG Schema 中无对应 field_key（如无 'social_activity_count'、'women_children_disabled_support_activities' 等字段），且不属于环境、社会（S 类）或治理（G 类）中已定义的标准化指标。
page_53_left.png,ESG绩效表-社会绩效,,员工入会率（公司加入工会的员工比例）,%,"{'2024年': '100', '2023年': '100'}",员工入会率（公司加入工会的员工比例） % 100 100,llm_no_match:员工入会率（工会覆盖率）未在 Core ESG Schema 中定义；Schema 中无任何关于工会、员工组织参与率或集体协商相关字段。
page_53_left.png,ESG绩效表-社会绩效,,工会建会率,%,"{'2024年': '100', '2023年': '100'}",工会建会率 % 100 100,llm_no_match:工会建会率未在 Core ESG Schema 中定义，不属于环境（E）、社会（S）或治理（G）类标准字段；Schema 中无任何 alias 或 field_key 涉及工会组织建设、建会率等概念。
page_53_left.png,ESG绩效表-社会绩效,,员工总流失率,%,"{'2024年': '13.4', '2023年': '10.7'}",员工总流失率 % 13.4 10.7,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:员工总流失率与员工流失率语义完全一致，属于S类社会指标，unit为%，符合value_type: percentage要求，aliases中明确包含'员工流失率、离职率、员工离职率'。
page_53_left.png,ESG绩效表-社会绩效,,按性别划分的裁员流失比例,,"{'2024年': '', '2023年': ''}",按性别划分的裁员流失比例,llm_no_match:按性别划分的裁员流失比例不属于 Core ESG Schema 中任何标准字段；Schema 中仅有员工流失率（employee_turnover_rate）、女性员工比例（female_employee_ratio）等基础人口统计或整体流失指标，但无按性别细分的‘裁员流失比例’这一复合衍生指标。
page_53_left.png,ESG绩效表-社会绩效,,男雇员,%,"{'2024年': '13.9', '2023年': '12.0'}",男雇员 % 13.9 12.0,llm_no_match:“男雇员”单位为%，但Core ESG Schema中无对应百分比类男性员工比例字段；male_employees要求单位为‘人’或‘名’，且语义为人数而非比例；该行数据明显为男性员工占比（应匹配male_employee_ratio），但Schema中无male_employee_ratio字段，仅有female_employee_ratio；因此不匹配。
page_53_left.png,ESG绩效表-社会绩效,,女雇员,%,"{'2024年': '12.9', '2023年': '8.8'}",女雇员 % 12.9 8.8,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:‘女雇员’在上下文中单位为%，且数值为小数（12.9、8.8），符合女性员工比例的定义和取值范围；‘女雇员’是‘女性员工比例’的常见简写，属于aliases中‘女性员工比例’‘女性员工占比’的语义变体。
page_53_left.png,ESG绩效表-社会绩效,,按年龄划分的裁员流失比例,,"{'2024年': '', '2023年': ''}",按年龄划分的裁员流失比例,llm_no_match:按年龄划分的裁员流失比例不属于 Core ESG Schema 中任何 field_key；Schema 中仅有员工年龄结构（如 employees_under_30、employees_30_to_50 等）和整体员工流失率（employee_turnover_rate），但无按年龄细分的裁员流失比例指标。该指标属于定制化人力资源分析，未在标准中定义。
page_53_left.png,ESG绩效表-社会绩效,,30岁以下,%,"{'2024年': '21.7', '2023年': '21.4'}",30岁以下 % 21.7 21.4,"rejected_by_schema_validator:unit_type_mismatch:person_count; original_reason=llm_match:指标名称'30岁以下'在 employees_under_30 的 aliases 中明确列出，且 value_type 为 number，单位 '%' 在上下文中表示该值为比例，但 field_key employees_under_30 的定义中 unit_examples 为 '人、名'，此处单位为 '%' 与字段预期不符；然而，结合 evidence_text 和常见实践，该行实际表示的是'30岁以下员工占比'，但 Core Schema 中对应占比的字段是 employees_under_30_ratio（不存在），而现有 schema 中 employees_under_30 明确要求人数（number），非百分比。重新严格校验：employees_under_30 的 value_type 是 number，unit_examples 是 '人、名'，而本行 unit 是 '%'，且 values 是小数（21.7），明显为比例值。因此，该指标实际应匹配员工年龄结构比例类字段，但 Core Schema 中无任何 'employees_under_30_ratio' 或类似 percentage 字段；所有年龄分段字段（employees_under_30, employees_30_to_50, employees_over_50）value_type 均为 number，unit_examples 均为 '人、名'，不支持 %。故该行单位与所有年龄人数字段冲突，不能匹配 employees_under_30。因此 matched=false。"
page_53_left.png,ESG绩效表-社会绩效,,30至50岁,%,"{'2024年': '9.5', '2023年': '6.7'}",30至50岁 % 9.5 6.7,llm_no_match:指标名称'30至50岁'未指明是人数还是比例，且单位为%，但Core ESG Schema中employees_30_to_50的unit_examples为'人、名'，value_type为number；而年龄区间比例在Schema中无对应field_key（如无'30至50岁员工比例'字段），故不匹配。
page_53_left.png,ESG绩效表-社会绩效,,50岁以上,%,"{'2024年': '4.1', '2023年': '5.1'}",50岁以上 % 4.1 5.1,rejected_by_schema_validator:unit_type_mismatch:person_count; original_reason=llm_match:指标名称'50岁以上'与field_key employees_over_50的aliases完全匹配，且单位为%符合该字段常见比例表达（尽管该字段value_type为number，但实际业务中常以百分比形式呈现员工年龄结构占比；evidence_text和values中数值为小数，符合比例型统计口径）
page_53_left.png,ESG绩效表-社会绩效,,本年度员工培训覆盖员工数量占总员工数量的比例,%,"{'2024年': '100', '2023年': '100'}",本年度员工培训覆盖员工数量占总员工数量的比例 % 100 100,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:指标名称'本年度员工培训覆盖员工数量占总员工数量的比例'与field_key 'training_coverage_rate'的中文名'员工培训覆盖率'及别名'参加培训的员工覆盖率'、'受训员工比例'语义完全一致，单位为%，符合value_type: percentage要求。
page_53_left.png,ESG绩效表-社会绩效,,受训总小时数,小时,"{'2024年': '48,910.00', '2023年': '50,346.00'}","受训总小时数 小时 48,910.00 50,346.00",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:受训总小时数与 training_total_hours 的别名 '培训总小时数'、'培训总时数'、'员工受训总时数' 高度一致，单位为小时，属于社会类（S）指标。
page_53_left.png,ESG绩效表-社会绩效,,人均受训小时数,小时,"{'2024年': '9.74', '2023年': '9.48'}",人均受训小时数 小时 9.74 9.48,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:人均受训小时数与 training_hours_per_employee 的中文名 '人均培训时长' 及别名 '人均培训小时数'、'员工平均培训时数' 高度一致，单位 '小时' 符合其 unit_examples。
page_53_left.png,ESG绩效表-社会绩效,,公司员工培训总成本,万元人民币,"{'2024年': '846.74', '2023年': '951.54'}",公司员工培训总成本 万元人民币 846.74 951.54,llm_no_match:培训总成本属于培训投入的金额类指标，但 Core ESG Schema 中仅定义了 'training_expense'（培训投入金额），其 aliases 明确为'培训投入、培训费用、培训支出费用、培训费用总支出、员工培训投入金额'，而'员工培训总成本'未在 aliases 中出现，且'成本'与'投入/费用/支出'在会计口径上存在概念差异（如是否含人力分摊、机会成本等），匹配依据不足；同时该指标不属于经营绩效类排除项的典型范畴，但因无明确别名覆盖且语义存疑，按规则不强行匹配。
page_53_left.png,ESG绩效表-社会绩效,,从业人员职业伤害保险的投入金额,万元人民币,"{'2024年': '497.43', '2023年': '489.04'}",从业人员职业伤害保险的投入金额 万元人民币 497.43 489.04,llm_no_match:从业人员职业伤害保险的投入金额属于社会保险相关支出，但 Core ESG Schema 中仅定义了社会保险覆盖率（social_insurance_coverage_rate），未包含保险投入金额类指标；该指标不属于环境（E）、社会（S）或治理（G）类标准字段，亦非已列示的 training_expense、environmental_investment 等可类比投入类字段。
page_53_left.png,ESG绩效表-社会绩效,,从业人员职业伤害保险覆盖比例,%,"{'2024年': '100', '2023年': '100'}",从业人员职业伤害保险覆盖比例 % 100 100,llm_no_match:从业人员职业伤害保险覆盖比例未在 Core ESG Schema 中定义；Schema 中仅有社会保险覆盖率（social_insurance_coverage_rate）和工伤率（work_injury_rate）、因工死亡人数等，但无专门针对‘职业伤害保险’覆盖比例的字段，且该表述不属于任何已有 field_key 的 aliases。
page_53_left.png,ESG绩效表-社会绩效,,年度安全健康相关支出总金额,万元人民币,"{'2024年': '3,391.00', '2023年': '3,923.11'}","年度安全健康相关支出总金额 万元人民币 3,391.00 3,923.11",llm_no_match:年度安全健康相关支出总金额属于职业健康安全投入类指标，Core ESG Schema 中无对应 field_key（如无 'occupational_health_safety_investment' 或类似字段）；环保投入（environmental_investment）仅限环境治理相关，不涵盖安全健康支出；该指标亦非经营绩效类核心ESG字段，故不匹配。
page_53_left.png,ESG绩效表-社会绩效,,与公司建立了长期合作的供应商数量,家,"{'2024年': '396', '2023年': '334'}",与公司建立了长期合作的供应商数量 家 396 334,llm_no_match:该指标描述供应商合作关系数量，属于供应链管理或经营关系类指标，Core ESG Schema 中无对应 field_key（如 supplier_diversity、supplier_engagement 等均未纳入），且不属于环境、社会、治理基础披露项。
page_53_left.png,ESG绩效表-社会绩效,,通过质量、职业健康安全、环境或能源管理等体系认证的供应商数量,家,"{'2024年': '116', '2023年': '81'}",通过质量、职业健康安全、环境或能源管理等体系认证的供应商数量 家 116 81,llm_no_match:该指标描述的是通过管理体系认证的供应商数量，属于供应链管理或合规性衍生指标，Core ESG Schema 中无对应 field_key；质量、职业健康安全、环境或能源管理体系认证均属外部认证覆盖情况，Schema 中未定义此类供应商认证数量字段。
page_53_left.png,ESG绩效表-社会绩效,,社会公益总投入金额（含物资捐赠）,万元人民币,"{'2024年': '47.47', '2023年': '69.11'}",社会公益总投入金额（含物资捐赠） 万元人民币 47.47 69.11,llm_no_match:社会公益总投入金额（含物资捐赠）属于社会责任履行中的慈善捐赠类指标，Core ESG Schema 中无对应 field_key；'environmental_investment' 专指环保投入，不涵盖公益捐赠；该指标不属于 E、S、G 三大类中的任何标准字段。
page_53_left.png,ESG绩效表-社会绩效,,乡村振兴和区域协同发展的投入,万元人民币,"{'2024年': '169.40', '2023年': '124.70'}",乡村振兴和区域协同发展的投入 万元人民币 169.40 124.70,llm_no_match:该指标属于社会公益投入类特色指标，Core ESG Schema 中无对应 field_key；乡村振兴和区域协同发展投入不属于标准 ESG 环境、社会或治理核心指标范畴。
page_53_left.png,ESG绩效表-社会绩效,,帮扶项目个数,个,"{'2024年': '2', '2023年': '7'}",帮扶项目个数 个 2 7,llm_no_match:帮扶项目个数属于社会责任实践类活动指标，Core ESG Schema 中无对应 field_key（如无 'poverty_alleviation_projects' 或类似字段），不属于标准化 ESG 指标。
page_53_left.png,ESG绩效表-社会绩效,,已设立的志愿者组织或者团体数量,个,"{'2024年': '24', '2023年': '11'}",已设立的志愿者组织或者团体数量 个 24 11,llm_no_match:志愿者组织数量属于社会责任实践类指标，但 Core ESG Schema 中无对应 field_key（如未定义 volunteer_organization_count 或类似别名），不属于标准化 ESG 指标。
page_53_left.png,ESG绩效表-社会绩效,,员工中志愿者人数,人,"{'2024年': '1,911', '2023年': '1,532'}","员工中志愿者人数 人 1,911 1,532",llm_no_match:员工中志愿者人数属于企业社会责任或社区参与类指标，Core ESG Schema 中无对应 field_key（如 volunteer_hours、community_volunteer_count 等未被定义），不属于环境（E）、社会（S）或治理（G）类现有字段。
page_53_left.png,ESG绩效表-社会绩效,,员工中志愿者参与公益活动次数,次,"{'2024年': '199', '2023年': '95'}",员工中志愿者参与公益活动次数 次 199 95,llm_no_match:员工中志愿者参与公益活动次数属于企业社会责任实践类指标，Core ESG Schema 中无对应 field_key；志愿服务相关指标未在 Schema 中定义，不属于环境、社会或治理基础字段。
page_53_left.png,ESG绩效表-社会绩效,,年度开展志愿者活动工时数,小时,"{'2024年': '166', '2023年': '380'}",年度开展志愿者活动工时数 小时 166 380,llm_no_match:志愿者活动工时数属于社会责任实践类指标，Core ESG Schema 中无对应 field_key（如无 'volunteer_hours' 或类似别名），且不属于已定义的 S 类指标（如培训、工伤、员工健康等）。
page_53_left.png,ESG绩效表-社会绩效,,年度企业支持志愿者活动总投入,万元人民币,"{'2024年': '15.26', '2023年': '13.05'}",年度企业支持志愿者活动总投入 万元人民币 15.26 13.05,llm_no_match:企业支持志愿者活动总投入属于社会责任类特色实践投入，Core ESG Schema 中无对应 field_key（如无 'volunteer_investment' 或类似字段），且不属于已定义的 S 类指标（如培训投入、环保投入等）。
page_53_left.png,ESG绩效表-社会绩效,,参与或支持有关保护妇女、儿童或残疾人权益的活动次数,次,"{'2024年': '47', '2023年': '23'}",参与或支持有关保护妇女、儿童或残疾人权益的活动次数 次 47 23,llm_no_match:该指标描述的是参与或支持特定社会公益活动的次数，Core ESG Schema 中无对应 field_key；类似活动类指标（如党建、公益、投资者教育等）未被纳入标准字段。
page_53_left.png,ESG绩效表-治理绩效,,年度举办和组织参加的反腐败培训员工覆盖率,%,"{'2024年': '100', '2023年': '100'}",年度举办和组织参加的反腐败培训员工覆盖率 % 100 100,llm_no_match:Core ESG Schema 中无‘反腐败培训员工覆盖率’对应字段；存在 anti_corruption_training_coverage_rate 字段但未在 Schema 中定义，仅定义了 anti_corruption_training_sessions、anti_corruption_training_participants 和 anti_corruption_training_hours，不包含覆盖率类指标。因此不属于 Core ESG Schema。
