page_image,table_title,topic,metric_name,unit,values,evidence_text,reason
page_43_left.png,关键绩效-环境绩效,废弃物处理,废弃物回收利用量,吨,"{'2022年': '233', '2023年': '165', '2024年': '145'}",废弃物处理 废弃物回收利用量 吨 2022年 233 2023年 165 2024年 145,llm_no_match:Core ESG Schema 中无 '废弃物回收利用量' 对应字段；存在 'waste_recycling_rate'（废弃物回收利用率，百分比）和 'total_waste'、'hazardous_waste' 等产生/排放类指标，但无'回收利用量'（绝对量）的计量字段。该指标不属于标准 schema。
page_43_left.png,关键绩效-环境绩效,废弃物处理,可再生资源消耗量及占相应资源总消耗量的比例,%,"{'2022年': '0', '2023年': '0', '2024年': '0'}",废弃物处理 可再生资源消耗量及占相应资源总消耗量的比例 % 2022年 0 2023年 0 2024年 0,llm_no_match:‘可再生资源消耗量及占相应资源总消耗量的比例’未在 Core ESG Schema 中定义；Schema 中仅有 renewable_energy_consumption（可再生能源使用量），但该指标为比例值且语义宽泛（‘可再生资源’不等同于‘可再生能源’），无对应 aliases 或 unit_examples 支持匹配。
page_43_right.png,社会绩效,员工权益保障,报告期内吸纳就业人数,人,"{'2022年': '165', '2023年': '235', '2024年': '159'}",员工权益保障 报告期内吸纳就业人数 人 2022年 165 2023年 235 2024年 159,llm_no_match:吸纳就业人数属于社会影响类衍生指标，Core ESG Schema 中无对应 field_key；虽属 S 类主题，但标准 schema 中未定义‘吸纳就业人数’或类似别名（如新增就业、招聘人数等），且该指标常用于政策响应或CSR报告，非标准化ESG核心指标。
page_43_right.png,社会绩效,员工权益保障,劳动合同签订率,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",员工权益保障 劳动合同签订率 % 2022年 100 2023年 100 2024年 100,llm_no_match:劳动合同签订率虽属员工权益相关，但 Core ESG Schema 中无对应 field_key；现有 S 类字段涵盖员工总数、性别、年龄、培训、工伤、社保覆盖等，但未包含劳动合同签订率或类似劳动合规率指标。
page_43_right.png,社会绩效,员工权益保障,女性管理者人数,人,"{'2022年': '10', '2023年': '13', '2024年': '12'}",员工权益保障 女性管理者人数 人 2022年 10 2023年 13 2024年 12,llm_no_match:Core ESG Schema 中无 '女性管理者人数' 对应字段；最接近的是 'female_management_ratio'（女性管理层比例），但该指标要求为百分比，而本行是绝对人数，且 Schema 中无对应的人数类字段。
page_43_right.png,社会绩效,员工权益保障,人均带薪休假天数,天,"{'2022年': '34', '2023年': '34', '2024年': '34'}",员工权益保障 人均带薪休假天数 天 2022年 34 2023年 34 2024年 34,llm_no_match:人均带薪休假天数未在 Core ESG Schema 中定义，不属于环境（E）、社会（S）或治理（G）类标准字段；Core Schema 中无任何关于休假、福利天数的指标，且该指标不等同于培训、健康、工伤等已有S类字段。
page_43_right.png,社会绩效,职业健康与安全生产,安全生产总时长,小时,"{'2022年': '23,356', '2023年': '41,239', '2024年': '39,491'}","职业健康与安全生产 安全生产总时长 小时 2022年 23,356 2023年 41,239 2024年 39,491",llm_no_match:安全生产总时长不属于 Core ESG Schema 中定义的任何 field_key；Schema 中无对应职业安全时长类指标，相关安全类指标为工伤率、因工死亡人数、损失工作日数等结果性指标，而非时长类过程指标。
page_43_right.png,社会绩效,职业健康与安全生产,安全生产培训覆盖率,%,"{'2022年': '91.0', '2023年': '93.9', '2024年': '92.9'}",职业健康与安全生产 安全生产培训覆盖率 % 2022年 91.0 2023年 93.9 2024年 92.9,llm_no_match:安全生产培训覆盖率虽与员工安全相关，但 Core ESG Schema 中无对应字段；现有培训类指标仅包括 general 培训（如 training_coverage_rate），未区分安全生产专项培训，且 aliases 中无任何匹配项。
page_43_right.png,社会绩效,职业健康与安全生产,应急演练次数,次,"{'2022年': '134', '2023年': '146', '2024年': '122'}",职业健康与安全生产 应急演练次数 次 2022年 134 2023年 146 2024年 122,llm_no_match:应急演练次数未在 Core ESG Schema 中定义，不属于环境（E）、社会（S）或治理（G）类标准字段；虽与职业健康安全相关，但 Schema 中无对应 field_key（如无 'emergency_drill_count' 或类似别名）。
page_43_right.png,社会绩效,职业健康与安全生产,生产安全事故数,次,"{'2022年': '838', '2023年': '972', '2024年': '85'}",职业健康与安全生产 生产安全事故数 次 2022年 838 2023年 972 2024年 85,llm_no_match:生产安全事故数未在 Core ESG Schema 中定义；Schema 中存在 work_injury_rate（工伤率）、work_related_fatalities（因工死亡人数）、lost_workdays_due_to_injury（因工伤损失工作日数）等具体安全相关指标，但无泛化的‘生产安全事故数’字段；该指标名称和单位（次）不匹配任何现有 field_key 的 aliases 或语义。
page_43_right.png,社会绩效,职业健康与安全生产,工伤人数,人,"{'2022年': '15', '2023年': '5', '2024年': '4'}",职业健康与安全生产 工伤人数 人 2022年 15 2023年 5 2024年 4,llm_no_match:工伤人数未在 Core ESG Schema 中定义；Schema 中仅包含工伤率（work_injury_rate）、因工死亡人数（work_related_fatalities）、因工伤损失工作日数（lost_workdays_due_to_injury）等指标，不包含‘工伤人数’这一绝对数量指标。
page_43_right.png,社会绩效,职业健康与安全生产,因工伤而损失的工作日天数,天,"{'2022年': '6,856', '2023年': '449', '2024年': '502'}","职业健康与安全生产 因工伤而损失的工作日天数 天 2022年 6,856 2023年 449 2024年 502",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:指标名称'因工伤而损失的工作日天数'与field_key 'lost_workdays_due_to_injury'的中文名'因工伤损失工作日数'及aliases完全匹配，单位'天'符合unit_examples，且属于S类社会维度核心ESG指标。
page_43_right.png,社会绩效,职业健康与安全生产,特种作业人员持证上岗率,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",职业健康与安全生产 特种作业人员持证上岗率 % 2022年 100 2023年 100 2024年 100,llm_no_match:特种作业人员持证上岗率属于职业安全合规管理指标，Core ESG Schema 中无对应 field_key；虽属 S 类主题，但未在员工培训、工伤、健康档案等现有字段的 aliases 或语义范围内覆盖，不属于标准化 ESG 指标。
page_43_right.png,社会绩效,供应链安全,供应商 ESG 考核数,家,"{'2022年': '7', '2023年': '7', '2024年': '10'}",供应链安全 供应商 ESG 考核数 家 2022年 7 2023年 7 2024年 10,llm_no_match:供应商ESG考核数属于供应链管理过程性指标，Core ESG Schema中无对应field_key；未在aliases中出现，且不属于环境、社会、治理三大类中的任何标准量化指标。
page_43_right.png,社会绩效,社会责任,公益慈善投入,万元,"{'2022年': '1,526.04', '2023年': '1,937.19', '2024年': '1,988.79'}","社会责任 公益慈善投入 万元 2022年 1,526.04 2023年 1,937.19 2024年 1,988.79",llm_no_match:公益慈善投入属于企业社会责任实践类指标，Core ESG Schema 中无对应 field_key；未在 aliases 中出现，且不属于环境（E）、社会（S）、治理（G）类标准字段（如 environmental_investment 专指环保投入，不涵盖公益慈善）。
page_44.png,治理绩效,公司治理,董事会董事出席情况,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",董事会董事出席情况 % 2022年 100 2023年 100 2024年 100,llm_no_match:董事会董事出席情况属于公司治理过程性指标，Core ESG Schema 中无对应 field_key；虽属公司治理主题，但 schema 中仅包含董事会人数、独立董事人数/比例、会议次数等结构性或量化结果类指标，未涵盖出席率等执行过程指标。
page_44.png,治理绩效,公司治理,女性董事占比,%,"{'2022年': '11', '2023年': '11', '2024年': '22'}",女性董事占比 % 2022年 11 2023年 11 2024年 22,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=llm_match:女性董事占比对应的是女性董事人数占董事会总人数的比例，但本行指标名称为'女性董事占比'且单位为%，而Core Schema中female_directors定义为人数（value_type: number），female_director_ratio才对应比例（value_type: percentage）。因此需匹配female_director_ratio。
page_44.png,治理绩效,公司治理,董事会会议出席情况,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",董事会会议出席情况 % 2022年 100 2023年 100 2024年 100,llm_no_match:董事会会议出席情况属于公司治理过程性质量指标，Core ESG Schema 中无对应 field_key；Schema 中仅有董事会会议次数（board_meetings），不包含出席率或出席情况。
page_44.png,治理绩效,公司治理,高管占比,%,"{'2022年': '8', '2023年': '10', '2024年': '10'}",高管占比 % 2022年 8 2023年 10 2024年 10,llm_no_match:高管占比未在 Core ESG Schema 中定义；Schema 中仅有女性管理层比例（female_management_ratio）、独立董事比例等具体治理结构指标，但无泛称‘高管占比’的对应字段，且无aliases覆盖该表述。
page_44.png,治理绩效,客户,客户满意度,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",客户满意度 % 2022年 100 2023年 100 2024年 100,llm_no_match:客户满意度不属于 Core ESG Schema 中的任何 field_key；Core Schema 中无客户相关满意度指标，且该指标通常归类为经营绩效或服务质量类，非强制性ESG核心指标。
page_44.png,治理绩效,客户,客户投诉解决率,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",客户投诉解决率 % 2022年 100 2023年 100 2024年 100,llm_no_match:客户投诉解决率未在 Core ESG Schema 中定义；Schema 中仅有客户投诉数量（customer_complaints），不包含解决率指标，且该指标属于服务质量或运营绩效范畴，不属于标准ESG核心字段。
page_44.png,治理绩效,客户,产品止损事件发生次数,次,"{'2022年': '1', '2023年': '1', '2024年': '0'}",产品止损事件发生次数 次 2022年 1 2023年 1 2024年 0,llm_no_match:产品止损事件发生次数属于风险管理或客户服务类衍生指标，Core ESG Schema 中无对应 field_key；客户相关指标仅包含 customer_complaints，而‘止损事件’不等同于客户投诉，且未在 aliases 中出现。
page_44.png,经济绩效,经济绩效,铜产量,万吨,"{'2022年': '2.32', '2023年': '2.37', '2024年': '2.48'}",铜产量 万吨 2022年 2.32 2023年 2.37 2024年 2.48,llm_no_match:该指标属于经营绩效或公司特色指标，不属于 Core ESG Schema。
page_44.png,经济绩效,经济绩效,磁铁矿产量,万吨,"{'2022年': '859.70', '2023年': '581.50', '2024年': '932.43'}",磁铁矿产量 万吨 2022年 859.70 2023年 581.50 2024年 932.43,llm_no_match:该指标属于经营绩效或公司特色生产指标，Core ESG Schema 中无任何与矿产产量相关的字段，且不涉及环境、社会或治理实质性议题。
page_44.png,经济绩效,经济绩效,钨石产量,万吨,"{'2022年': '17.20', '2023年': '16.90', '2024年': '16.32'}",钨石产量 万吨 2022年 17.20 2023年 16.90 2024年 16.32,llm_no_match:该指标属于经营绩效或公司特色产品产量指标，不属于 Core ESG Schema。
page_44.png,经济绩效,经济绩效,资产总额,亿元,"{'2022年': '154.40', '2023年': '158.70', '2024年': '163.95'}",资产总额 亿元 2022年 154.40 2023年 158.70 2024年 163.95,business_performance_not_core_esg
page_44.png,经济绩效,经济绩效,营业收入,亿元,"{'2022年': '50.53', '2023年': '58.67', '2024年': '55.82'}",营业收入 亿元 2022年 50.53 2023年 58.67 2024年 55.82,business_performance_not_core_esg
page_44.png,经济绩效,经济绩效,所得额,亿元,"{'2022年': '3.26', '2023年': '6.13', '2024年': '1.80'}",所得额 亿元 2022年 3.26 2023年 6.13 2024年 1.80,llm_no_match:所得额属于经营绩效类指标，Core ESG Schema 中无对应字段，且明确规则指出营业收入、净利润、资产总额、纳税总额等通常不属于 Core ESG Schema。
page_44.png,经济绩效,经济绩效,净利润,亿元,"{'2022年': '6.66', '2023年': '9.12', '2024年': '5.66'}",净利润 亿元 2022年 6.66 2023年 9.12 2024年 5.66,business_performance_not_core_esg
page_44_left.png,治理绩效,,股东会董事出席情况,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",股东会董事出席情况 % 2022年 100 2023年 100 2024年 100,llm_no_match:股东会董事出席情况属于公司治理过程性指标，Core ESG Schema 中无对应 field_key；Schema 中仅包含董事会/股东大会会议次数、独立董事比例等结构性或量化结果类指标，不涵盖出席率等执行细节。
page_44_left.png,治理绩效,,女性董事占比,%,"{'2022年': '11', '2023年': '11', '2024年': '22'}",女性董事占比 % 2022年 11 2023年 11 2024年 22,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=llm_match:女性董事占比对应的是女性董事人数占董事会总人数的比例，但本行指标名称为'女性董事占比'且单位为%，而Core Schema中female_directors定义为人数（value_type: number），无比例类字段；需检查是否存在匹配的ratio字段。经查，Core Schema中无'女性董事比例'或'女性董事占比'字段，但有'female_director_ratio'字段，其name_cn为'女性董事比例'，aliases包含'独立董事比例、独立董事占比'——但注意：female_director_ratio的aliases未明确包含'女性董事占比'，仅含'独立董事比例'等；进一步核对：female_director_ratio的name_cn是'独立董事比例'？不，name_cn是'独立董事比例'对应independent_director_ratio；而female_director_ratio的name_cn是'女性董事比例'，且aliases未列出'女性董事占比'，但语义高度一致，且unit为%匹配。因此应匹配female_director_ratio。
page_44_left.png,治理绩效,,董事会董事出席情况,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",董事会董事出席情况 % 2022年 100 2023年 100 2024年 100,llm_no_match:董事会董事出席情况属于公司治理过程性指标，Core ESG Schema 中无对应 field_key；虽有 board_meetings、board_size 等字段，但‘出席情况’（出席率）未在 aliases 中出现，且不属于已定义的治理类指标范畴。
page_44_left.png,治理绩效,,女性高管占比,%,"{'2022年': '8', '2023年': '10', '2024年': '10'}",女性高管占比 % 2022年 8 2023年 10 2024年 10,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:女性高管占比与'女性管理层比例'语义一致，属于S类社会维度指标，单位为%，且在aliases中明确包含'女性管理者比例'、'女性管理人员占比'等表述。
page_44_left.png,治理绩效,,客户满意度,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",客户满意度 % 2022年 100 2023年 100 2024年 100,llm_no_match:客户满意度属于经营绩效或公司特色指标，Core ESG Schema 中无对应字段。
page_44_left.png,治理绩效,,客户投诉解决率,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",客户投诉解决率 % 2022年 100 2023年 100 2024年 100,llm_no_match:客户投诉解决率不在 Core ESG Schema 中；Schema 中仅有 '客户投诉数量'（customer_complaints），未包含解决率、满意度、处理时效等衍生指标。
page_44_left.png,治理绩效,,产品止损事件发生次数,次,"{'2022年': '1', '2023年': '1', '2024年': '0'}",产品止损事件发生次数 次 2022年 1 2023年 1 2024年 0,llm_no_match:产品止损事件发生次数属于风险管理或业务运营类指标，Core ESG Schema 中无对应 field_key，且不属于环境、社会或治理维度的标准披露项。
page_44_left.png,经济绩效,,铜产量,万吨,"{'2022年': '2.32', '2023年': '2.37', '2024年': '2.48'}",铜产量 万吨 2022年 2.32 2023年 2.37 2024年 2.48,llm_no_match:该指标属于经营绩效或公司特色产量指标，不属于 Core ESG Schema。
page_44_left.png,经济绩效,,磁铁矿产量,万吨,"{'2022年': '859.70', '2023年': '581.50', '2024年': '932.43'}",磁铁矿产量 万吨 2022年 859.70 2023年 581.50 2024年 932.43,llm_no_match:该指标属于经营绩效或公司特色生产指标，不属于 Core ESG Schema。
page_44_left.png,经济绩效,,蛭石产量,万吨,"{'2022年': '17.20', '2023年': '16.90', '2024年': '16.32'}",蛭石产量 万吨 2022年 17.20 2023年 16.90 2024年 16.32,llm_no_match:该指标属于经营绩效或公司特色产品产量指标，不属于 Core ESG Schema。
page_44_left.png,经济绩效,,资产总额,亿元,"{'2022年': '154.40', '2023年': '158.70', '2024年': '163.95'}",资产总额 亿元 2022年 154.40 2023年 158.70 2024年 163.95,business_performance_not_core_esg
page_44_left.png,经济绩效,,营业收入,亿元,"{'2022年': '50.53', '2023年': '58.67', '2024年': '55.82'}",营业收入 亿元 2022年 50.53 2023年 58.67 2024年 55.82,business_performance_not_core_esg
page_44_left.png,经济绩效,,所得税,亿元,"{'2022年': '3.26', '2023年': '6.13', '2024年': '1.80'}",所得税 亿元 2022年 3.26 2023年 6.13 2024年 1.80,llm_no_match:所得税属于财务绩效类指标，不在 Core ESG Schema 范围内。
page_44_left.png,经济绩效,,净利润,亿元,"{'2022年': '6.66', '2023年': '9.12', '2024年': '5.66'}",净利润 亿元 2022年 6.66 2023年 9.12 2024年 5.66,business_performance_not_core_esg
