field_key,field_name_cn,category,status,value,unit,year,source_route,confidence,citation_review_status,citation_review_reasons,citation_chunk_id,citation_page_number,citation_rank,citation_hybrid_score,citation_evidence_text,citation_text_excerpt
training_total_hours,员工培训总时长,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p25_51,25,1,0.01639344,"人 30 岁及以下 30 岁至50 岁 硕士研究生 博士研究生 大专 人 617 人 41 人 3 254 人 人 205 2025 年员工情况 男性 期末在职员工总人数 销售人员 行政人员 女性 生产人员 人 人 人 人 710 1,083 42 89 人 373 人 765 人 员工培训总次数 440 员工培训覆盖率 100% 次 员工培训总时数 830 小时 劳动合同签订比例 100% 员工五险一金覆盖比例 100% 劳动诉讼、劳动仲裁等与员工纠纷事件 0 件 员工培训总投入金额 12,650 元 期末在职员工结构 （按年龄） 期末在职员工结构 （按性别） 期末在职员工结构 （按专业构成） 期末在职员工结构 （按教育程度）","人 30 岁及以下 30 岁至50 岁 硕士研究生 博士研究生 大专 人 617 人 41 人 3 254 人 人 205 2025 年员工情况 男性 期末在职员工总人数 销售人员 行政人员 女性 生产人员 人 人 人 人 710 1,083 42 89 人 373 人 765 人 员工培训总次数 440 员工培训覆盖率 100% 次 员工培训总时数 830 小时 劳动合同签订比例 100% 员工五险一金覆盖比例 100% 劳动诉讼、..."
training_hours_per_employee,人均培训时长,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p14_24,14,1,0.07612903,情况 审核对外气候信息披露内容 执行具体的气候行动项目和减排措施 收集、统计和分析碳排放数据 识别和评估运营层面的气候风险 编制气候相关报告/ 报告章节 组织气候相关培训和能力建设 层级 组织机构 主要职责 战略 2025 年，公司结合法规政策、市场环境及自身行业特性、运营模式等内外部因素，初步识别和评估气候相关风险和机遇， 并分析其具体影响，从而制定相应的应对措施。下一步，公司将依据上海证券交易所披露建议及国际能源署（IEA）和气候 变化专门委员会（IPCC）等数据模型和行业调研，设置高、低气候排放情景，充分分析各情境下气候因素带来的风险与机遇， 综合评估公司的气候韧性，逐步健全应对气候变化机制。 主要气候相关风险分析及应对 风险 类型 具体表现 影响分析 影响范围 影响周期 应对措施 物理风险 急性 风险 台风、洪涝、干旱、 高温等极端天气 频发 原料产地受灾导致供应中断 生产设施受损停工 物流运输延误 库存产品损毁 价值链上游 企业运营 价值链下游 短期 建立多元化原料采购网络 制定防台防汛应急预案并 加强演练 加固和升级建筑和设备设 施对极端天气的适应能力 慢性 风险 平均气...,情况 审核对外气候信息披露内容 执行具体的气候行动项目和减排措施 收集、统计和分析碳排放数据 识别和评估运营层面的气候风险 编制气候相关报告/ 报告章节 组织气候相关培训和能力建设 层级 组织机构 主要职责 战略 2025 年，公司结合法规政策、市场环境及自身行业特性、运营模式等内外部因素，初步识别和评估气候相关风险和机遇， 并分析其具体影响，从而制定相应的应对措施。下一步，公司将依据上海证券交易所披露建议及国际能源署（IEA）和气候...
training_coverage_rate,员工培训覆盖率,S,extracted,100,%,2025,route_a_appendix_table,0.97,auto_cited,,table_page_41,41,1,,员工-员工培训覆盖率 % 2025年 100,员工-员工培训覆盖率 % 2025年 100
social_security_coverage,社会保险覆盖率,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p22_42,22,1,0.07515152,2025 年环境、社会及公司治理报告 圣达担当 价值共创 39 40 员工 劳工权益保障 圣达生物严格遵守《中华人民共和国劳动法》《中华人民共和国劳动合同法》《中华人民共和国社会保险法》等法律法规， 始终坚持以人为本的发展理念，将员工视为企业可持续发展的核心动力，持续完善员工权益保障与劳工权益管理体系，依 法合规用工，切实维护员工的合法权益与职业尊严。为此，公司制定了《劳动人权管理目标与制度》，通过建立涵盖员工 健康与安全、工作条件、社会对话等七大类相关量化指标来持续开展监测、评估与改进。在夯实员工权益保障基础之上， 公司高度重视人才的吸引、培养与长期留用，通过健全的人才引进机制、系统化的培训体系和多元化的职业发展通道，为 员工提供广阔的成长空间与实现价值的平台。同时，公司积极营造公平、公正、多元与包容的职场环境，尊重个体差异， 鼓励多元背景人才协同发展，持续提升组织活力与凝聚力，推动企业与员工共同成长、协同进步。 圣达生物严令禁止强迫劳动、雇佣童工等违反劳工权益的行为发生，并持续完善用工管理与加班管控机制，依法保障员工 的休息休假权利，通过工会等民主管理渠道，维护员工的合法权益。 ...,2025 年环境、社会及公司治理报告 圣达担当 价值共创 39 40 员工 劳工权益保障 圣达生物严格遵守《中华人民共和国劳动法》《中华人民共和国劳动合同法》《中华人民共和国社会保险法》等法律法规， 始终坚持以人为本的发展理念，将员工视为企业可持续发展的核心动力，持续完善员工权益保障与劳工权益管理体系，依 法合规用工，切实维护员工的合法权益与职业尊严。为此，公司制定了《劳动人权管理目标与制度》，通过建立涵盖员工 健康与安全、工作条件、...
employee_medical_checkup_coverage,员工体检覆盖率,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p26_53,26,1,0.17639344,考核直接挂钩。 公司构建并持续优化以 “风险预控、关口前移” 为核心的安全风险分级管控和隐患排查治理双重预防机制。 在风险分级管控方面，公司采用HAZOP（危险与可操作性分析）对生产工艺、设备设施、作业活动进行系统性安全风险辨识， 重点分析火灾、爆炸、中毒窒息、泄漏、腐蚀等典型危险化学品风险。此外，公司对风险进行量化评级，划分为重大（红）、 较大（橙）、一般（黄）、低（蓝）四个等级，针对不同等级进行分级管控——制定并落实“工程技术、维护保养、操作控制、 应急响应、个体防护”五个层级的管控措施，确保重点风险受控、一般风险可防、低风险可管。 在隐患排查治理方面，公司建立涵盖每日班组巡检、每月公司综合检查、季节性及节假日专项检查、聘请第三方专业机构 深度诊断的全方位隐患排查网络，并对检查出的隐患问题进行及时整改，追踪落实情况。 保障职业健康 公司每年接受外部第三方进行一次工作场所职业病危害因素检测，每三年进行一次职业病危害现状评价，落实相应职业病 防范措施，积极改善作业场所员工的作业环境条件，确保工作场所符合职业卫生标准要求。 公司依法每年定期组织全体员工进行职业健康体检，项目涵盖粉尘、噪...,考核直接挂钩。 公司构建并持续优化以 “风险预控、关口前移” 为核心的安全风险分级管控和隐患排查治理双重预防机制。 在风险分级管控方面，公司采用HAZOP（危险与可操作性分析）对生产工艺、设备设施、作业活动进行系统性安全风险辨识， 重点分析火灾、爆炸、中毒窒息、泄漏、腐蚀等典型危险化学品风险。此外，公司对风险进行量化评级，划分为重大（红）、 较大（橙）、一般（黄）、低（蓝）四个等级，针对不同等级进行分级管控——制定并落实“工程技术、维...
trained_employees_count,受训员工人数,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p25_51,25,1,0.01639344,"人 30 岁及以下 30 岁至50 岁 硕士研究生 博士研究生 大专 人 617 人 41 人 3 254 人 人 205 2025 年员工情况 男性 期末在职员工总人数 销售人员 行政人员 女性 生产人员 人 人 人 人 710 1,083 42 89 人 373 人 765 人 员工培训总次数 440 员工培训覆盖率 100% 次 员工培训总时数 830 小时 劳动合同签订比例 100% 员工五险一金覆盖比例 100% 劳动诉讼、劳动仲裁等与员工纠纷事件 0 件 员工培训总投入金额 12,650 元 期末在职员工结构 （按年龄） 期末在职员工结构 （按性别） 期末在职员工结构 （按专业构成） 期末在职员工结构 （按教育程度）","人 30 岁及以下 30 岁至50 岁 硕士研究生 博士研究生 大专 人 617 人 41 人 3 254 人 人 205 2025 年员工情况 男性 期末在职员工总人数 销售人员 行政人员 女性 生产人员 人 人 人 人 710 1,083 42 89 人 373 人 765 人 员工培训总次数 440 员工培训覆盖率 100% 次 员工培训总时数 830 小时 劳动合同签订比例 100% 员工五险一金覆盖比例 100% 劳动诉讼、..."
safety_accident_count,安全生产事故数量,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p26_52,26,1,0.08039344,2025 年环境、社会及公司治理报告 圣达担当 价值共创 47 48 职业健康安全 深化安全责任 守护生产安全 职业健康与安全生产是保障员工生命健康、降低事故风险、促进企业稳定与可持续发展的基石。圣达生物严格遵守《中华 人民共和国安全生产法》《中华人民共和国职业病防治法》《生产安全事故应急预案管理办法》等相关法律法规，内部制 定并落实《安全生产责任制度》《职业病危害防治责任制度》《安全检查和隐患整改管理制度》《工伤事故管理制度》《劳 动防护用品管理制度》《危险化学品安全管理制度》《相关方安全管理制度》等一系列管理制度，各子公司亦编制了相关 程序文件，确保工作场所符合安全生产标准要求，保护员工免受职业病危害。报告期内，圣达生物及子公司均已通过1SO 45001:2018 职业健康和安全管理体系认证，不断提升职业健康安全管理水平，切实保障员工的生命安全与身心健康。 以董事长作为安全生产的第一责任人，对公司的安全生产工作全面负责，总经理协助董事长落实安全生产、职业健康管理 体系，牵头协调跨部门安全管理事务，定期督导各业务板块安全生产责任落实情况。公司设立安环管理部门（安全科）作 为职业健康...,2025 年环境、社会及公司治理报告 圣达担当 价值共创 47 48 职业健康安全 深化安全责任 守护生产安全 职业健康与安全生产是保障员工生命健康、降低事故风险、促进企业稳定与可持续发展的基石。圣达生物严格遵守《中华 人民共和国安全生产法》《中华人民共和国职业病防治法》《生产安全事故应急预案管理办法》等相关法律法规，内部制 定并落实《安全生产责任制度》《职业病危害防治责任制度》《安全检查和隐患整改管理制度》《工伤事故管理制度》《劳 ...
occupational_health_safety_investment,安全生产投入,S,extracted,589.25,万元,2025,route_b2_quant_text_rag,0.95,needs_review,source_page_mismatch,p10_15,10,1,0.17538462,"安全生产总投入金额
589.25
万元",体系 • 保持良好的盈利能力 • 定期发布年报、公告等公开信息 • 定期业绩说明会 国内外客户 • 尽职调查（不定期） • 行业展会（每年） • 客户拜访（不定期） • 客户满意度调查（每年） • 高质量、安全创新 的产品 • 便捷、高效的服务 • 可持续采购 • 推动产品与服务创新 • 持续提升产品质量、确保产品安全 • 加强客户关系维护，听取客户反馈 意见 • 全面提升可持续绩效与表现 供应商与合作伙伴 • 供应商大会（每年） •...
safety_emergency_drill_count,安全应急演练次数,S,extracted,1,次,2025,route_b2_quant_text_rag,0.9,auto_cited,,p31_66,31,1,0.13470588,2025 年12 月29 日，子公司新银象进行了一次产品的模拟召回测试，以验证产品召回管理的可行性和有效性。本次模拟召回顺利结束，在整个召回过程中各部门积极配合，在较短的时间内很好的完成了召回工作，此次召回演练过程全部按预定的计划进行，验证了质量管理体系的《撤回和召回控制程序》可操作且有效，体现出新银象对问题产品的召回能力以及产品溯源的管理规范有序。,类似问题再 次发生。 启动产品召回后，将由各公司质量部将调查评估报告、召回计划和召回通知提交当地食品药品监督管理部门进行备案，实 施召回过程中也需及时向当地食品药品监督管理部门报告召回进展情况。为切实保障产品召回系统的合规性与有效性，公 司及下属子公司建立了年度模拟召回演练机制。通过设定不同触发场景，全方位测试产品召回系统的应急响应速度、信息 传递准确性及决策流程效率。演练结束后，立即启动偏差处理与CAPA（纠正预防措施）程序，系统识...
lost_work_days_due_to_injury,因工伤损失工作日数,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p27_55,27,1,0.01639344,"2025 年环境、社会及公司治理报告 圣达担当 价值共创 49 50 安全文化建设 公司坚持“安全第一、预防为主”，深耕安全文化建设。 通过全员参与、全域覆盖的宣教体系，推动安全理念由“被 动合规”向“主动预防”深度转变，筑牢安全生产人民防线， 为高质量发展提供坚实的安全保障。2025 年，圣达生物及 其子公司共计开展职业健康与安全相关培训活动93 场， 总参与人次5,230 人次，内容包括生产知识培训，事故方 案措施，急救知识培训等等，有效强化了员工对安全红线 和行为规范的理解与遵守。 以练强能：发酵车间有限空间应急演练 2025 年5 月29 日，通辽圣达在发酵车间组织开展了有限空间应急救援演练，模拟发酵车间员工在罐内进行作业 过程中，因突发状况出现晕倒情况。事故发生后，现场迅速启动有限空间应急处置流程，各应急小组按照既定方 案有序开展通风、监护、救援及人员转移等救援行动，完整演示了有限空间事故的应急响应与救援处置过程。 2025 年 圣达生物及其子公司共计开展 职业健康与安全相关培训活动 总参与人次 93 5,230 场 人次 2025 年突发泄漏火灾爆炸事故应急方案演练纪实—...","2025 年环境、社会及公司治理报告 圣达担当 价值共创 49 50 安全文化建设 公司坚持“安全第一、预防为主”，深耕安全文化建设。 通过全员参与、全域覆盖的宣教体系，推动安全理念由“被 动合规”向“主动预防”深度转变，筑牢安全生产人民防线， 为高质量发展提供坚实的安全保障。2025 年，圣达生物及 其子公司共计开展职业健康与安全相关培训活动93 场， 总参与人次5,230 人次，内容包括生产知识培训，事故方 案措施，急救知识培训等..."
r_and_d_personnel_count,研发人员数量,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p12_20,12,1,0.01428571,2025 年环境、社会及公司治理报告 圣达使命 善治有道 19 20 公司将每年定期开展重要性议题评估的回顾，并基于最新法规及标准更新和完善双重重要性评估的方法学和流程机制，以 更加精准回应利益相关方诉求，持续提升 ESG 管理成效。 议题 维度 影响重要性 财务重要性 应对气候变化 环境 污染物排放 废弃物处理 生态系统和生物多样性保护 环境合规管理 能源利用 水资源利用 循环经济 乡村振兴 社会 社会贡献 创新驱动 科技伦理 不适用 不适用 供应链安全 平等对待中小企业 不适用 不适用 产品和服务安全与质量 数据安全与客户隐私保护 员工 尽职调查 可持续发展相关治理 利益相关方沟通 反商业贿赂及反贪污 反不正当竞争 可持续发展战略 随着国内外可持续相关法令、指引的陆续出台，为企业带来机遇的同时，也对企业在ESG、可持续发展方面提出更高的要求。 近年来，圣达生物及子公司陆续接获海外客户 ESG 相关调研及审查，我们积极回应，针对存在的不足进行改进和完善，着 力提升公司在可持续发展方面的绩效表现。在此过程中，公司基于公司自身业务特性、ESG 治理架构及“客户至上、以人为本、 专业进取...,2025 年环境、社会及公司治理报告 圣达使命 善治有道 19 20 公司将每年定期开展重要性议题评估的回顾，并基于最新法规及标准更新和完善双重重要性评估的方法学和流程机制，以 更加精准回应利益相关方诉求，持续提升 ESG 管理成效。 议题 维度 影响重要性 财务重要性 应对气候变化 环境 污染物排放 废弃物处理 生态系统和生物多样性保护 环境合规管理 能源利用 水资源利用 循环经济 乡村振兴 社会 社会贡献 创新驱动 科技伦理 不适...
r_and_d_expense,研发投入金额,S,extracted,5367.42,万元,2025,route_a_appendix_table,0.96,auto_cited,,table_page_42,42,1,,"研发投入金额 万元 2025年 5,367.42","研发投入金额 万元 2025年 5,367.42"
public_welfare_investment,公益投入金额,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p37_81,37,1,0.01639344,2025 年环境、社会及公司治理报告 圣达担当 价值共创 69 70 社会贡献 圣达生物紧跟国家政策导向和社会发展趋势，积极履行企业社会责任，围绕助残、兴教、安老、济贫等领域开展帮扶行动， 传递企业温度与社会价值。圣达集团以推动社会公益事业发展为己任，于2009 年12 月创办圣爱慈善基金会。多年来，圣 达生物及其子公司联合基金会开展了一系列公益慈善活动，为弘扬中华民族乐善好施、扶贫济困的传统美德贡献了积极圣 达力量。2025 年，公司开展以下公益实践： 扶弱助残 公司定向捐赠5 万元整至浙江省天台县慈善总会，用于助残共富基金，支持残障群体关怀 与帮扶。 育才兴教 公司在恩美幼儿园设立60 万元教师发展奖励基金，2025 年公司高管个人合计捐赠20 万元 善款，持续投入幼教资源建设，助力幼教事业发展。 安老抚孤 公司始终坚持将企业发展与社会进步同向同行，积极参与养老助老等公益实践，以实际行动 践行企业社会责任与使命担当。 济困解忧 公司联动圣爱慈善基金开展2025 年春节贫困家庭送温暖活动，共计帮扶15 户困难家庭， 捐赠10 万8 千元整，实现“帮扶一户、温暖一片”， 切实将关爱送...,2025 年环境、社会及公司治理报告 圣达担当 价值共创 69 70 社会贡献 圣达生物紧跟国家政策导向和社会发展趋势，积极履行企业社会责任，围绕助残、兴教、安老、济贫等领域开展帮扶行动， 传递企业温度与社会价值。圣达集团以推动社会公益事业发展为己任，于2009 年12 月创办圣爱慈善基金会。多年来，圣 达生物及其子公司联合基金会开展了一系列公益慈善活动，为弘扬中华民族乐善好施、扶贫济困的传统美德贡献了积极圣 达力量。2025 年，公...
board_size,董事会人数,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p9_12,9,1,0.01587302,目标，在企业管理和运营中推进系统性的 ESG 实践，以全面提 升公司 ESG 管理能力。2025 年，公司探索建立“决策层 - 管理层 - 执行层”三层 ESG 管治架构，搭建 ESG 工作网络，全 面统筹协调 ESG 相关工作。 其中，董事会及下设战略委员会作为ESG“决策层”，董事会作为圣达生物ESG工作的最高决策机构，承担ESG治理最终责任， 负责审议批准公司ESG 发展战略、中长期规划及年度工作计划、ESG 风险与机遇的识别及管理情况、公司 ESG 年度报告、 年度关键绩效指标及目标达成情况等。战略委员会作为专业决策机构，主要负责1）研究、制定公司ESG 愿景、目标和战略； 2）识别和评估ESG 相关风险与机遇，制定应对策略； 3）制定并审阅ESG 制度、流程及考核方案，确保各项ESG 政策落 地与实施；4）审议ESG 年度报告，提交董事会批准等。 可持续发展领导小组由作为战略委员会的常设机构，也是ESG 工作的统筹协调、日常管理机构，由董事会办公室（证券部） 牵头，负责贯彻落实董事会及战略委员会的决策部署，组织协调圣达生物各部门、子公司开展ESG 相关工作，确保ESG 战略...,目标，在企业管理和运营中推进系统性的 ESG 实践，以全面提 升公司 ESG 管理能力。2025 年，公司探索建立“决策层 - 管理层 - 执行层”三层 ESG 管治架构，搭建 ESG 工作网络，全 面统筹协调 ESG 相关工作。 其中，董事会及下设战略委员会作为ESG“决策层”，董事会作为圣达生物ESG工作的最高决策机构，承担ESG治理最终责任， 负责审议批准公司ESG 发展战略、中长期规划及年度工作计划、ESG 风险与机遇的识别及...
independent_directors,独立董事人数,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p9_11,9,1,0.01639344,2025 年环境、社会及公司治理报告 圣达使命 善治有道 13 14 决策层 董事会 战略委员会 管理层 执行层 可持续发展领导小组 企业管治 圣达生物严格遵守《中华人民共和国公司法》《中华人民共和国证券法》《上市公司治理准则》、中国证监会有关规定和《上 海证券交易所股票上市规则》等法律法规，持续完善公司治理机制。公司董事会负责监督管理本公司所有重要事项，包括 制定及批准所有政策、整体战略、风险管理和内部监控系统，以及监察管理团队的表现。 股东会 总经理 董事会 董事会秘书 董事会办公室( 证券部) 战略委员会 提名委员会 薪酬与考核委员会 审计委员会 国 际 贸 易 部 国 内 贸 易 部 市 场 商 务 部 财 务 部 综 合 办 质 量 管 理 部 生 产 工 程 管 理 部 安 环 管 理 部 采 购 部 人 力 资 源 部 审计监察部 为进一步贯彻落实法律法规和监管规定，结合公司实际情况，圣达生物自2025 年11 月起不再设立监事会。 圣达生物企业管治架构 公司现任董事、高管均为食品药品、风险管理、会计、法律等领域经验丰富的专业人士。 报告期内 公司共召开股东会 次 5 ...,2025 年环境、社会及公司治理报告 圣达使命 善治有道 13 14 决策层 董事会 战略委员会 管理层 执行层 可持续发展领导小组 企业管治 圣达生物严格遵守《中华人民共和国公司法》《中华人民共和国证券法》《上市公司治理准则》、中国证监会有关规定和《上 海证券交易所股票上市规则》等法律法规，持续完善公司治理机制。公司董事会负责监督管理本公司所有重要事项，包括 制定及批准所有政策、整体战略、风险管理和内部监控系统，以及监察管理团队的表...
independent_director_ratio,独立董事比例,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p33_72,33,1,0.01612903,创新业务的商业化路径和市场策略 审议批准知识产权战略和核心技术保护方案 监督研发团队建设和核心人才保留情况，审议研发人员激励方案 审批重大研发投资项目和并购决策 批准研发投入预算及占营收比例目标 将创新指标纳入公司整体战略目标 战略委员会 评估与管理研发创新相关的影响、风险与机遇，包括对公司品牌价值和市场竞争力的影响 制定3-5 年创新发展战略和技术路线图，规划创新业务布局和产品管线 审议重大研发项目立项和资源投入，包括人才引进计划 评估知识产权风险和竞争对手技术动态 审议重大技术合作和授权的风险收益 向董事会提供创新战略建议和重大决策支持 管 理 层 可持续发展领 导小组（含研 究院负责人） 制定年度创新目标和关键绩效指标，统筹各部门创新协同 建立和完善创新管理体系和流程，以及研发项目管理规范 建立创新绩效评估和激励机制 监督年度研发计划和项目进度，以及研发预算执行和项目进度 监督知识产权申请和保护工作 组织对外技术合作和联合研发项目 执 行 层 研发创新工作 组（研究院） 执行具体研发项目的实验和开发工作 进行技术风险的识别、评估和应对 识别专利技术和创新点，进行专利检索和侵权风...,创新业务的商业化路径和市场策略 审议批准知识产权战略和核心技术保护方案 监督研发团队建设和核心人才保留情况，审议研发人员激励方案 审批重大研发投资项目和并购决策 批准研发投入预算及占营收比例目标 将创新指标纳入公司整体战略目标 战略委员会 评估与管理研发创新相关的影响、风险与机遇，包括对公司品牌价值和市场竞争力的影响 制定3-5 年创新发展战略和技术路线图，规划创新业务布局和产品管线 审议重大研发项目立项和资源投入，包括人才引进计划 ...
female_directors,女性董事人数,G,extracted,2,名,2024,route_a_appendix_table,0.9400000000000001,auto_cited,,table_page_9,9,1,,女性董事 名 2024年 2,女性董事 名 2024年 2
board_meetings,董事会会议次数,G,extracted,9,次,2024,route_a_appendix_table,0.94,auto_cited,,table_page_9,9,1,,董事会会议 次 2024年 9,董事会会议 次 2024年 9
shareholder_meetings,股东大会会议次数,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p22_44,22,1,0.01639344,会福利、节假日礼品、生日会活动等。此外，针对外来员工，公司特制定《外来人才福利管理制度》，通过提供免费住宿， 异地探亲假期及补贴等举措为外来员工营造良好工作氛围，提升员工归属感，进一步增强公司人才吸引力与留用稳定性。 民主管理 建设 公司持续完善民主管理机制，积极推进工会组织建设。根据《中华人民共和国工会法》《中国工 会章程》 《工会基层组织选举工作条例》等有关规定，公司于2020年正式成立工会并选举职工代表， 每年定期召开职工代表大会，逐步健全沟通协商机制。目前，第四届职工代表大会委员会组织架 构完善，并成功选举产生了工会委员会、经费审查委员会及女职工委员会，并通过签署集体协议 就薪酬福利、工作时间、劳动保护及员工关切事项开展平等协商，切实保障员工的知情权、参与 权与监督权，促进劳资关系和谐稳定发展。 湖畔同行，步步生力——积极参与2025 年度健步走活动 2025 年11 月29 日，公司组织员工积极参与圣达集团 1 在始丰湖公园举办的2025 年度第一期健步走活动，用 脚步丈量健康，用汗水诠释团结。本次活动不仅有效提 升了员工的身体素质与健康素养，更通过户外集体行动 促进了跨部...,会福利、节假日礼品、生日会活动等。此外，针对外来员工，公司特制定《外来人才福利管理制度》，通过提供免费住宿， 异地探亲假期及补贴等举措为外来员工营造良好工作氛围，提升员工归属感，进一步增强公司人才吸引力与留用稳定性。 民主管理 建设 公司持续完善民主管理机制，积极推进工会组织建设。根据《中华人民共和国工会法》《中国工 会章程》 《工会基层组织选举工作条例》等有关规定，公司于2020年正式成立工会并选举职工代表， 每年定期召开职工代表大...
anti_corruption_training_sessions,反腐败培训次数,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p29_59,29,1,0.015625,2025 年环境、社会及公司治理报告 圣达担当 价值共创 53 54 产品和服务安全与质量 公司通过供应链金融手段（如预付账款、缩短账期），支持供应商提前备货生产所需原材料， 保障生产计划的顺利执行。 由圣达生物杭州技术研究院及公司生产部门派出专家前往供应商现场开展专业指导与技术赋能， 协助其提升生产能力与工艺水平，实现供需双方的技术共进。 公司正积极探索与原料供应商、服务商、施工承包商及废弃物处置单位等相关主体协同开展温 室气体减排行动，通过减少包装使用、推动废弃物循环利用等方式，降低供应链整体环境影响。 公司持续推进开放、包容的供应链合作模式，鼓励不同背景、不同领域的供应商共同参与，并 在合法合规前提下，对女性经营者及少数民族经营者企业给予适度支持，逐步构建包容互惠、 合作共赢的供应链生态体系。 公司将产品和服务安全与质量作为经营管理的根本，持续健全质量管理体系，强化全流程管控，确保产品和服务的稳定性 与可靠性。围绕质量风险防控，公司完善产品召回及问题处置机制，畅通客户投诉与反馈渠道，并通过客户满意度管理不 断优化产品与服务表现。通过系统化治理与持续改进，公司有效应对产品和服务相...,2025 年环境、社会及公司治理报告 圣达担当 价值共创 53 54 产品和服务安全与质量 公司通过供应链金融手段（如预付账款、缩短账期），支持供应商提前备货生产所需原材料， 保障生产计划的顺利执行。 由圣达生物杭州技术研究院及公司生产部门派出专家前往供应商现场开展专业指导与技术赋能， 协助其提升生产能力与工艺水平，实现供需双方的技术共进。 公司正积极探索与原料供应商、服务商、施工承包商及废弃物处置单位等相关主体协同开展温 室气体减排...
anti_corruption_training_participants,反腐败培训人数,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p27_55,27,1,0.01587302,"2025 年环境、社会及公司治理报告 圣达担当 价值共创 49 50 安全文化建设 公司坚持“安全第一、预防为主”，深耕安全文化建设。 通过全员参与、全域覆盖的宣教体系，推动安全理念由“被 动合规”向“主动预防”深度转变，筑牢安全生产人民防线， 为高质量发展提供坚实的安全保障。2025 年，圣达生物及 其子公司共计开展职业健康与安全相关培训活动93 场， 总参与人次5,230 人次，内容包括生产知识培训，事故方 案措施，急救知识培训等等，有效强化了员工对安全红线 和行为规范的理解与遵守。 以练强能：发酵车间有限空间应急演练 2025 年5 月29 日，通辽圣达在发酵车间组织开展了有限空间应急救援演练，模拟发酵车间员工在罐内进行作业 过程中，因突发状况出现晕倒情况。事故发生后，现场迅速启动有限空间应急处置流程，各应急小组按照既定方 案有序开展通风、监护、救援及人员转移等救援行动，完整演示了有限空间事故的应急响应与救援处置过程。 2025 年 圣达生物及其子公司共计开展 职业健康与安全相关培训活动 总参与人次 93 5,230 场 人次 2025 年突发泄漏火灾爆炸事故应急方案演练纪实—...","2025 年环境、社会及公司治理报告 圣达担当 价值共创 49 50 安全文化建设 公司坚持“安全第一、预防为主”，深耕安全文化建设。 通过全员参与、全域覆盖的宣教体系，推动安全理念由“被 动合规”向“主动预防”深度转变，筑牢安全生产人民防线， 为高质量发展提供坚实的安全保障。2025 年，圣达生物及 其子公司共计开展职业健康与安全相关培训活动93 场， 总参与人次5,230 人次，内容包括生产知识培训，事故方 案措施，急救知识培训等..."
confirmed_corruption_cases,确认腐败案件数量,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p42_91,42,1,0.01612903,"2025 年环境、社会及公司治理报告 附录 79 80 创新驱动 社会贡献 反商业贿赂及反贪污 指标 2025 年 单位 研发投入金额 5,367.42 万元 研发团队人数 160 人 - 博士研究生 3 人 - 硕士研究生 27 人 - 本科及以下 130 人 研发团队占员工总数比例 14.77 % 国家授权专利数量 19 项 - 发明专利 12 项 - 实用新型专利 7 项 新增申请发明专利数量 11 项 指标 2025 年 单位 公益慈善、志愿活动参与人次 116 人次 公益慈善、志愿活动参与时长 278 小时 指标 2025 年 单位 商业贿赂及贪污事件 0 件 反不正当竞争 指标 2025 年 单位 因公司不正当竞争行为导致诉讼或重大行政处 罚的事件 0 件 《上海证券交易所上市公司自律监管指引第14 号——可持续发展报告（试行）》 索引表 维度 序号 议题 章节索引 环境 1 应对气候变化 应对气候变化 2 污染物排放 污染物排放 3 废弃物处理 废弃物处理 4 生态系统和生物多样性保护 生态系统和生物多样性保护 5 环境合规管理 环境合规管理 6 能源利用 能源利用 7...","2025 年环境、社会及公司治理报告 附录 79 80 创新驱动 社会贡献 反商业贿赂及反贪污 指标 2025 年 单位 研发投入金额 5,367.42 万元 研发团队人数 160 人 - 博士研究生 3 人 - 硕士研究生 27 人 - 本科及以下 130 人 研发团队占员工总数比例 14.77 % 国家授权专利数量 19 项 - 发明专利 12 项 - 实用新型专利 7 项 新增申请发明专利数量 11 项 指标 2025 年 单位..."
