page_image,table_title,topic,metric_name,unit,year,column_label,value,raw_value,values,evidence_text,reason,confidence
page_50.png,按职能划分员工数,按职能划分员工数,生产,人,2024,2024年,397,397,"{""2024年"": ""397""}",按职能划分员工数 生产 人 2024年 397,llm_no_match:该指标为按职能划分的员工数（生产岗），Core ESG Schema 中无对应 field_key；员工职能分布不属于现有 S 类指标（如性别、年龄、培训、健康等维度），亦非 E 或 G 类指标。,0.25
page_50.png,按职能划分员工数,按职能划分员工数,技术,人,2024,2024年,248,248,"{""2024年"": ""248""}",按职能划分员工数 技术 人 2024年 248,llm_no_match:该指标为按职能划分的员工数（技术岗），Core ESG Schema 中无对应字段；员工职能分布不属于标准ESG披露指标，未在任何 field_key 的 aliases 或语义范围内覆盖。,0.25
page_50.png,按职能划分员工数,按职能划分员工数,销售,人,2024,2024年,55,55,"{""2024年"": ""55""}",按职能划分员工数 销售 人 2024年 55,llm_no_match:该指标为按职能划分的员工数（销售岗），属于人力资源细分结构数据，Core ESG Schema 中无对应 field_key；Schema 中仅包含总员工数、性别/年龄/管理层等人口统计维度，不包含职能分布。,0.25
page_50.png,按职能划分员工数,按职能划分员工数,财务,人,2024,2024年,90,90,"{""2024年"": ""90""}",按职能划分员工数 财务 人 2024年 90,llm_no_match:该指标为按职能划分的员工数（财务部门人数），属于组织架构或人力资源细分数据，Core ESG Schema 中无对应 field_key；'财务'作为职能标签，不匹配任何标准员工统计维度（如性别、年龄、管理层等）。,0.25
page_50.png,按职能划分员工数,按职能划分员工数,行政,人,2024,2024年,121,121,"{""2024年"": ""121""}",按职能划分员工数 行政 人 2024年 121,llm_no_match:该指标为按职能划分的员工数（行政岗），Core ESG Schema 中无对应字段；员工职能分布不属于现有 S 类指标（如性别、年龄、培训、健康等维度），亦非 E 或 G 类指标。,0.25
page_50.png,按职能划分员工数,新进员工数,新进员工数,人,2024,2024年,140,140,"{""2024年"": ""140""}",新进员工数 新进员工数 人 2024年 140,llm_no_match:新进员工数不属于 Core ESG Schema 中定义的任何标准 field_key；Schema 中包含员工总数、年龄结构、性别构成、培训、流失率等，但无‘新进员工数’或其等效别名。,0.3
page_50.png,按年龄划分新进员工,按年龄划分新进员工,50岁以下（不含50岁）,人,2024,2024年,55,55,"{""2024年"": ""55""}",按年龄划分新进员工 50岁以下（不含50岁） 人 2024年 55,llm_no_match:该指标描述的是新进员工中50岁以下（不含50岁）的人数，属于细分人群的招聘结构数据，Core ESG Schema 中无对应 field_key；现有年龄分段字段（如 employees_under_30、employees_30_to_50、employees_over_50）均针对全体员工总数，而非‘新进员工’子群体，且‘50岁以下（不含50岁）’覆盖范围与现有字段不一致（employees_under_30 和 employees_30_to_50 合并为 <50 岁，但此处未排除30岁以下，也非标准分段），故无法匹配。,0.3
page_50.png,按年龄划分新进员工,按年龄划分新进员工,30-40岁（含30岁，不含40岁）,人,2024,2024年,69,69,"{""2024年"": ""69""}",按年龄划分新进员工 30-40岁（含30岁，不含40岁） 人 2024年 69,llm_no_match:该指标为‘按年龄划分新进员工’中的特定年龄段（30-40岁）人数，属于招聘结构细分数据；Core ESG Schema 中仅包含全体员工年龄分布（如 employees_under_30、employees_30_to_50、employees_over_50），但明确限定为‘员工总数’的构成，不涵盖‘新进员工’这一子群体。因此不属于 Core ESG Schema。,0.3
page_50.png,按年龄划分新进员工,按年龄划分新进员工,40-50岁（含40岁，不含50岁）,人,2024,2024年,15,15,"{""2024年"": ""15""}",按年龄划分新进员工 40-50岁（含40岁，不含50岁） 人 2024年 15,llm_no_match:该指标描述的是新进员工中40-50岁人群数量，属于细分人群招聘结构，Core ESG Schema 中无对应字段（如 employees_30_to_50 仅指全体员工中该年龄段人数，不特指‘新进’员工），且‘新进员工按年龄划分’未在任何 aliases 或 field_key 中定义。,0.3
page_50.png,员工健康与安全,员工健康与安全,隐患排查整改率,%,2024,2024年,100,100,"{""2024年"": ""100""}",员工健康与安全 隐患排查整改率 % 2024年 100,llm_no_match:隐患排查整改率不属于 Core ESG Schema 中定义的任何 field_key；该指标属于企业内部安全管理过程性指标，Schema 中无对应别名或语义匹配项（如未涵盖‘隐患’‘整改率’等关键词），且不等同于工伤率、因工死亡人数、损失工作日等已定义的安全结果类指标。,0.3
page_50.png,员工健康与安全,员工健康与安全,总工伤人数,人,2024,2024年,0,0,"{""2024年"": ""0""}",员工健康与安全 总工伤人数 人 2024年 0,llm_no_match:‘总工伤人数’未在 Core ESG Schema 中定义；Schema 中仅包含工伤率、因工死亡人数、因工伤损失工作日数等指标，无‘总工伤人数’这一字段，且无对应别名覆盖。,0.3
page_50.png,员工健康与安全,员工健康与安全,安全生产事故数,起,2024,2024年,0,0,"{""2024年"": ""0""}",员工健康与安全 安全生产事故数 起 2024年 0,llm_no_match:安全生产事故数未在 Core ESG Schema 中定义；Schema 中存在 work_injury_rate、work_related_fatalities、lost_workdays_due_to_injury 等安全相关指标，但无‘安全生产事故数’或其同义别名，且该表述过于宽泛、未明确是否含未遂事件或分级口径，无法可靠映射。,0.3
page_50.png,员工健康与安全,员工健康与安全,安全应急演练次数,场次,2024,2024年,40,40,"{""2024年"": ""40""}",员工健康与安全 安全应急演练次数 场次 2024年 40,llm_no_match:安全应急演练次数在 Core ESG Schema 中无对应 field_key；不属于已定义的环境、社会或治理核心指标，未出现在任何 aliases 列表中。,0.3
page_50.png,员工健康与安全,员工健康与安全,安全与质量培训总时长,小时,2024,2024年,1200,"1,200","{""2024年"": ""1,200""}","员工健康与安全 安全与质量培训总时长 小时 2024年 1,200",llm_no_match:安全与质量培训总时长不属于 Core ESG Schema 中定义的任何培训类指标（如 training_total_hours、training_hours_per_employee 等），Schema 中培训相关字段均明确指向‘员工培训’，未涵盖‘安全与质量培训’这一细分类型；且无别名或语义映射支持该匹配，故不匹配。,0.3
page_50.png,员工健康与安全,员工健康与安全,安全与质量培训场次,场,2024,2024年,22,22,"{""2024年"": ""22""}",员工健康与安全 安全与质量培训场次 场 2024年 22,llm_no_match:安全与质量培训场次不属于 Core ESG Schema 中定义的任何 field_key；Schema 中仅包含反腐败培训相关指标（如 anti_corruption_training_sessions），未涵盖安全或质量类培训，且无通用培训场次字段。,0.3
page_50.png,员工健康与安全,员工健康与安全,参与安全培训与质量人数,人,2024,2024年,1100,"1,100","{""2024年"": ""1,100""}","员工健康与安全 参与安全培训与质量人数 人 2024年 1,100",llm_no_match:“参与安全培训与质量人数”语义模糊，未在Core ESG Schema中出现；Schema中与培训相关的字段均明确指向“员工培训”（如trained_employees_count、training_coverage_rate等），但本指标强调“安全培训”，且“与质量人数”表述不清晰，无法确认是否等同于受训员工人数或覆盖率；无对应aliases支持，故不匹配。,0.3
page_50.png,员工健康与安全,员工健康与安全,安全生产责任险人员覆盖率,%,2024,2024年,100,100,"{""2024年"": ""100""}",员工健康与安全 安全生产责任险人员覆盖率 % 2024年 100,llm_no_match:安全生产责任险人员覆盖率不在 Core ESG Schema 中；Schema 中无任何与保险覆盖率、安全生产责任险相关的字段，且该指标不属于环境（E）、社会（S）或治理（G）类标准ESG指标。,0.3
page_50.png,员工健康与安全,员工健康与安全,特种作业人员持证上岗率,%,2024,2024年,100,100,"{""2024年"": ""100""}",员工健康与安全 特种作业人员持证上岗率 % 2024年 100,llm_no_match:特种作业人员持证上岗率属于安全生产管理过程性指标，Core ESG Schema 中无对应 field_key；虽属 S 类范畴，但未在标准字段中定义，亦不等同于工伤率、健康档案覆盖率等已有字段。,0.3
page_50.png,创新驱动,创新驱动,本科,人,2024,2024年,69,69,"{""2024年"": ""69""}",创新驱动 本科 人 2024年 69,llm_no_match:本科（指本科员工人数）未在 Core ESG Schema 中定义；Schema 中虽有年龄、性别、管理层等维度的员工结构指标，但无按学历划分的‘本科’字段，且‘本科’本身是教育程度描述，非标准 ESG 字段。,0.25
page_50.png,创新驱动,创新驱动,博士,人,2024,2024年,1,1,"{""2024年"": ""1""}",创新驱动 博士 人 2024年 1,llm_no_match:博士人数属于人才结构或研发队伍构成的细分维度，Core ESG Schema 中无对应 field_key；虽有 r_and_d_employees 字段，但其 aliases 均为‘研发人员数量’‘研发团队人数’等泛称，未特指博士学位持有者，且该行指标名称仅为‘博士’，无上下文表明其等同于研发人员，故不匹配。,0.25
page_50.png,创新驱动,创新驱动,硕士,人,2024,2024年,21,21,"{""2024年"": ""21""}",创新驱动 硕士 人 2024年 21,llm_no_match:硕士人数属于人才结构或教育背景类指标，Core ESG Schema 中无对应 field_key；未在员工年龄、性别、管理层、培训、研发人员等现有 S 类字段中定义‘硕士’学历员工数量，不属于标准化 ESG 指标。,0.2
page_50.png,创新驱动,创新驱动,本科以下,人,2024,2024年,20,20,"{""2024年"": ""20""}",创新驱动 本科以下 人 2024年 20,llm_no_match:本科以下属于员工学历结构细分，Core ESG Schema 中无对应字段（如无 'employees_with_education_below_bachelor' 等），且未在任何 aliases 或 field_key 中定义。该指标不属于环境、社会或治理核心披露项。,0.25
page_50_left.png,按教育程度划分员工数,,博士,人,2024,2024年,1,1,"{""2024年"": ""1""}",博士 人 1,llm_no_match:博士人数属于员工教育程度细分，Core ESG Schema 中无对应字段；虽有员工总数、性别、年龄等人口统计字段，但无按学历（如博士、硕士、本科）划分的指标定义。,0.2
page_50_left.png,按教育程度划分员工数,,硕士,人,2024,2024年,78,78,"{""2024年"": ""78""}",硕士 人 78,llm_no_match:硕士人数属于员工教育程度结构细分，Core ESG Schema 中无对应字段（如无 'master_degree_employees' 等字段），且未在任何 aliases 或 field_key 中被覆盖。,0.25
page_50_left.png,按教育程度划分员工数,,本科,人,2024,2024年,594,594,"{""2024年"": ""594""}",本科 人 594,llm_no_match:本科人数属于员工教育程度细分，Core ESG Schema 中无对应字段；Schema 中仅包含员工总数、性别、年龄、民族等基础人口统计维度，未涵盖学历层次。,0.2
page_50_left.png,按教育程度划分员工数,,大专,人,2024,2024年,215,215,"{""2024年"": ""215""}",大专 人 215,llm_no_match:‘大专’为员工教育程度分类，Core ESG Schema 中无对应字段（如无 education_level_distribution、employee_education_structure 等），不属于任何现有 field_key 的 aliases 或语义范畴。,0.1
page_50_left.png,按教育程度划分员工数,,高中及以下,人,2024,2024年,23,23,"{""2024年"": ""23""}",高中及以下 人 23,llm_no_match:高中及以下属于员工教育程度分类，Core ESG Schema 中无对应字段（如未定义 education_level_distribution、high_school_or_below 等 field_key），不属于现有 S 类指标范畴。,0.3
page_50_left.png,按职能划分员工数,,生产,人,2024,2024年,397,397,"{""2024年"": ""397""}",生产 人 397,llm_no_match:该指标为按职能划分的员工数（'生产'），属于人力资源结构细分，但 Core ESG Schema 中无对应 field_key；Schema 中仅包含总员工数、性别、年龄、管理层比例等基础人口统计维度，未涵盖职能分类（如生产、销售、行政等），因此不匹配。,0.25
page_50_left.png,按职能划分员工数,,技术,人,2024,2024年,248,248,"{""2024年"": ""248""}",技术 人 248,llm_no_match:“技术”为职能类别名称，指技术岗位员工人数，但未明确对应ESG核心字段（如研发人员数量需明确为“研发”“R&D”“科技研发”等关键词）；Core Schema中r_and_d_employees的aliases不含“技术”，且“技术”语义宽泛，可能涵盖非研发类技术岗位（如IT运维、技术支持），无法可靠匹配。,0.25
page_50_left.png,按职能划分员工数,,销售,人,2024,2024年,55,55,"{""2024年"": ""55""}",销售 人 55,llm_no_match:该指标为职能分类下的员工人数（销售岗），但'销售'本身是岗位名称，非标准ESG字段；Core ESG Schema中无对应field_key（如total_employees等为总数，不按职能细分），且'销售'不属于任何ESG维度的标准指标。,0.25
page_50_left.png,按职能划分员工数,,财务,人,2024,2024年,90,90,"{""2024年"": ""90""}",财务 人 90,llm_no_match:该指标为职能分类下的员工人数（'财务'），但未明确指代具体ESG相关人力维度（如总员工数、女性员工、培训等），且'财务'是部门名称而非标准ESG字段；Core ESG Schema中无按职能划分的员工数字段。,0.25
page_50_left.png,按职能划分员工数,,行政,人,2024,2024年,121,121,"{""2024年"": ""121""}",行政 人 121,llm_no_match:行政（人数）属于按职能划分的内部组织结构信息，未在 Core ESG Schema 中定义；Core Schema 中无任何与‘行政’职能相关的 field_key。,0.25
page_50_left.png,按职能划分员工数,,新进员工数,人,2024,2024年,140,140,"{""2024年"": ""140""}",新进员工数 人 140,llm_no_match:新进员工数不属于 Core ESG Schema 中定义的任何 S 类指标（如 total_employees、employee_turnover_rate 等），Schema 中无对应 field_key，且非标准 ESG 核心人力结构或绩效指标。,0.3
page_50_left.png,按年龄划分新进员工,,30-40岁（含30岁，不含40岁）,人,2024,2024年,69,69,"{""2024年"": ""69""}",30-40岁（含30岁，不含40岁） 人 69,llm_no_match:该指标为30-40岁员工人数，Core ESG Schema中仅定义了30岁以下、30至50岁、50岁以上三类年龄分段，未包含30-40岁（含30岁，不含40岁）这一精确子区间，且无对应aliases覆盖，不属于标准field_key。,0.3
page_50_left.png,按年龄划分新进员工,,40-50岁（含40岁，不含50岁）,人,2024,2024年,15,15,"{""2024年"": ""15""}",40-50岁（含40岁，不含50岁） 人 15,llm_no_match:该指标描述的是40-50岁员工人数，但Core ESG Schema中仅定义了employees_30_to_50（30至50岁员工人数），其aliases明确包含'30至50岁'、'30-50岁'等表述，未覆盖'40-50岁（含40岁，不含50岁）'这一更窄的年龄区间；该细分年龄段不属于Schema中任何预定义field_key，且无对应aliases支持，故不匹配。,0.3
page_50_right.png,员工健康与安全,,隐患排查整改率,%,2024,2024年,100,100,"{""2024年"": ""100""}",隐患排查整改率 % 2024年 100,llm_no_match:隐患排查整改率属于安全生产管理过程性指标，Core ESG Schema 中无对应 field_key；虽出现在‘员工健康与安全’表格中，但 Schema 中 S 类指标未涵盖该具体术语或其别名，且不匹配 work_injury_rate、work_related_fatalities 等已有安全类字段。,0.3
page_50_right.png,员工健康与安全,,总工伤人数,人,2024,2024年,0,0,"{""2024年"": ""0""}",总工伤人数 人 2024年 0,llm_no_match:Core ESG Schema 中无 '总工伤人数' 对应字段；Schema 中仅包含工伤率、因工死亡人数、因工伤损失工作日数等具体安全绩效指标，不包含笼统的'总工伤人数'，且该表述未在任何 field_key 的 aliases 中出现。,0.3
page_50_right.png,员工健康与安全,,安全生产事故数,起,2024,2024年,0,0,"{""2024年"": ""0""}",安全生产事故数 起 2024年 0,llm_no_match:安全生产事故数未在 Core ESG Schema 中定义；Schema 中存在 work_injury_rate、work_related_fatalities、lost_workdays_due_to_injury 等安全相关指标，但无‘安全生产事故数’这一精确匹配项，且其别名列表中未覆盖该表述。,0.3
page_50_right.png,员工健康与安全,,安全应急演练次数,场次,2024,2024年,40,40,"{""2024年"": ""40""}",安全应急演练次数 场次 2024年 40,llm_no_match:安全应急演练次数不属于 Core ESG Schema 中定义的任何 field_key；Schema 中无对应的安全培训/演练频次类指标（如仅包含工伤率、因工死亡人数、损失工作日等结果性安全指标），且该指标未在 aliases 或语义上与现有字段匹配。,0.3
page_50_right.png,员工健康与安全,,安全与质量培训总时长,小时,2024,2024年,1200,"1,200","{""2024年"": ""1,200""}","安全与质量培训总时长 小时 2024年 1,200",llm_no_match:安全与质量培训总时长不属于 Core ESG Schema 中定义的任何培训相关字段（如 training_total_hours、training_hours_per_employee 等），Schema 中培训指标均未限定‘安全与质量’这一特定主题，且无对应别名；强行匹配 training_total_hours 缺乏依据，故不匹配。,0.3
page_50_right.png,员工健康与安全,,安全与质量培训场次,场,2024,2024年,22,22,"{""2024年"": ""22""}",安全与质量培训场次 场 2024年 22,llm_no_match:安全与质量培训场次不属于 Core ESG Schema 中定义的任何 field_key；Schema 中仅包含反腐败相关培训（如 anti_corruption_training_sessions），未涵盖安全与质量类培训，且无通用培训场次字段。,0.3
page_50_right.png,员工健康与安全,,参与安全培训与质量人数,人,2024,2024年,1100,"1,100","{""2024年"": ""1,100""}","参与安全培训与质量人数 人 2024年 1,100",llm_no_match:‘参与安全培训与质量人数’未在Core ESG Schema的任何aliases中出现；Schema中与培训相关的字段均明确限定为‘员工培训’（如training_total_hours、trained_employees_count等），且无‘安全培训与质量’这一复合主题的映射；该表述模糊、非标准，无法可靠匹配到trained_employees_count（因强调‘安全’和‘质量’双重属性，超出通用培训覆盖范畴），故不匹配。,0.3
page_50_right.png,员工健康与安全,,安全生产责任险人员覆盖率,%,2024,2024年,100,100,"{""2024年"": ""100""}",安全生产责任险人员覆盖率 % 2024年 100,llm_no_match:安全生产责任险人员覆盖率不属于 Core ESG Schema 中定义的任何 field_key；Schema 中无保险覆盖率相关字段，且该指标属于风险管理或特色保障措施，非标准ESG环境、社会或治理核心指标。,0.3
page_50_right.png,员工健康与安全,,特种作业人员持证上岗率,%,2024,2024年,100,100,"{""2024年"": ""100""}",特种作业人员持证上岗率 % 2024年 100,llm_no_match:特种作业人员持证上岗率属于安全生产管理过程性指标，Core ESG Schema 中无对应 field_key；虽属 S 类范畴，但未在员工健康、培训、工伤等现有字段的 aliases 或语义中覆盖，不属于标准化 ESG 指标。,0.3
page_50_right.png,创新驱动,,本科,人,2024,2024年,69,69,"{""2024年"": ""69""}",按学历划分 本科 人 2024年 69,llm_no_match:该指标为员工学历结构中的'本科'人数，属于人力资源结构细分维度，但 Core ESG Schema 中无对应 field_key（如无 'bachelor_degree_employees' 或类似学历构成字段），且未在任何 aliases 中出现；不属于环境、社会或治理核心披露项。,0.25
page_50_right.png,创新驱动,,博士,人,2024,2024年,1,1,"{""2024年"": ""1""}",按学历划分 博士 人 2024年 1,llm_no_match:博士人数属于人才结构或教育背景维度，Core ESG Schema 中无对应 field_key；未在员工年龄、性别、管理层比例、研发人员等字段中定义学历细分（如博士），且不属于 E/S/G 任一标准指标。,0.25
page_50_right.png,创新驱动,,硕士,人,2024,2024年,21,21,"{""2024年"": ""21""}",按学历划分 硕士 人 2024年 21,llm_no_match:硕士人数属于员工学历结构细分指标，Core ESG Schema 中无对应 field_key；虽与员工相关，但未在 schema 中定义学历维度字段。,0.25
page_50_right.png,创新驱动,,本科以下,人,2024,2024年,20,20,"{""2024年"": ""20""}",按学历划分 本科以下 人 2024年 20,llm_no_match:该指标'本科以下'描述员工学历结构，但 Core ESG Schema 中无任何关于学历层次（如本科以下、本科、硕士等）的字段；相关字段仅覆盖性别、年龄、民族等人口统计维度，不包含教育程度细分。,0.25
page_51.png,按性别划分,,研发人员占员工总人数比例,%,2024,2024年,12.18,12.18,"{""2024年"": ""12.18""}",研发人员占员工总人数比例 % 2024年 12.18,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=llm_match:研发人员占员工总人数比例是研发人员数量与员工总数的比值，其分子对应 field_key 'r_and_d_employees'；虽然该行指标本身为比例，但 Core Schema 中无直接对应的比例字段（如 'r_and_d_employee_ratio' 未在 schema 中定义），而 'r_and_d_employees' 是唯一语义匹配的底层核心字段，且 '研发人员' 在 aliases 中明确列出，'占员工总人数比例' 表明其计算基础依赖该字段。,0.85
page_51.png,按专利类型划分,,授权发明专利累计数,项,2024,2024年,22,22,"{""2024年"": ""22""}",授权发明专利累计数 项 2024年 22,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:授权发明专利累计数属于累计授权专利数量，与 authorized_patents_total 的别名‘累计授权专利数量’‘授权专利累计数（有效期内的专利数）’等高度一致，且单位‘项’匹配。,0.95
page_51.png,按专利类型划分,,授权外观设计专利累计数,项,2024,2024年,2,2,"{""2024年"": ""2""}",授权外观设计专利累计数 项 2024年 2,llm_no_match:授权外观设计专利累计数属于知识产权细分类型，Core ESG Schema 中仅定义了通用授权专利（authorized_patents_total）和新增授权专利（authorized_patents_new），未区分专利类型（如发明、实用新型、外观设计），且'授权外观设计专利累计数'不在任何 field_key 的 aliases 中。,0.3
page_51.png,按专利类型划分,,授权实用新型专利累计数,项,2024,2024年,95,95,"{""2024年"": ""95""}",授权实用新型专利累计数 项 2024年 95,llm_no_match:授权实用新型专利累计数属于知识产权细分类型，Core ESG Schema 中仅定义了通用授权专利（authorized_patents_total）和新增授权专利（authorized_patents_new），未区分专利类型（如发明、实用新型、外观设计），且无对应别名覆盖‘授权实用新型专利累计数’。因此不匹配。,0.3
page_51.png,按专利类型划分,,发表论文累计数,项,2024,2024年,186,186,"{""2024年"": ""186""}",发表论文累计数 项 2024年 186,llm_no_match:发表论文累计数属于科研产出类指标，Core ESG Schema 中无对应 field_key；不属于环境、社会或治理核心披露项。,0.25
page_51.png,按专利类型划分,,软件著作权累计数,件,2024,2024年,24,24,"{""2024年"": ""24""}",软件著作权累计数 件 2024年 24,llm_no_match:软件著作权累计数属于知识产权成果类指标，Core ESG Schema 中仅包含专利相关字段（如 authorized_patents_total、patent_applications_new），未涵盖软件著作权，且无对应别名或语义映射。,0.3
page_51.png,按专利类型划分,,商标累计数,项,2024,2024年,202,202,"{""2024年"": ""202""}",商标累计数 项 2024年 202,llm_no_match:商标累计数属于知识产权或品牌资产类指标，Core ESG Schema 中无对应 field_key；专利相关字段仅覆盖专利申请与授权（如 patent_applications_new、authorized_patents_total），不包含商标。,0.25
page_51.png,按专利类型划分,,专精特新企业,个,2024,2024年,1,1,"{""2024年"": ""1""}",专精特新企业 个 2024年 1,llm_no_match:该指标属于企业资质认定类标签（如专精特新），非环境、社会或治理实质性绩效指标，Core ESG Schema 中无对应字段。,0.25
page_51.png,按专利类型划分,,国家高新技术企业,个,2024,2024年,2,2,"{""2024年"": ""2""}",国家高新技术企业 个 2024年 2,llm_no_match:该指标属于企业资质认定类信息（国家高新技术企业数量），不属于 Core ESG Schema 中任何环境、社会或治理维度的标准指标。,0.25
page_51.png,供应链安全,,供应商总数,个,2024,2024年,17465,"17,465","{""2024年"": ""17,465""}","供应商总数 个 2024年 17,465",llm_no_match:供应商总数属于供应链管理范畴，但 Core ESG Schema 中无对应 field_key（如无 supplier_count、supplier_total 等字段），且不属于环境、社会或治理核心披露指标。,0.25
page_51.png,供应链安全,,新增供应商廉洁协议签署率,%,2024,2024年,100,100,"{""2024年"": ""100""}",新增供应商廉洁协议签署率 % 2024年 100,llm_no_match:新增供应商廉洁协议签署率属于供应链合规管理类指标，Core ESG Schema 中无对应 field_key；反腐败相关字段仅覆盖培训、举报、腐败事件等内部治理活动，不包含供应商协议签署率。,0.3
page_51.png,供应链安全,,新增签署廉洁协议的供应商总数,个,2024,2024年,808,808,"{""2024年"": ""808""}",新增签署廉洁协议的供应商总数 个 2024年 808,llm_no_match:新增签署廉洁协议的供应商总数属于供应链廉洁管理实践类指标，Core ESG Schema 中无对应 field_key；虽与反腐败相关，但 Schema 中仅包含反腐败培训、腐败事件、举报等治理类操作指标，不涵盖供应商协议签署数量。,0.3
page_51.png,供应链安全,,供应链环节中具有重大风险与影响的事件数量,件,2024,2024年,0,0,"{""2024年"": ""0""}",供应链环节中具有重大风险与影响的事件数量 件 2024年 0,llm_no_match:该指标描述的是供应链环节中重大风险与影响事件数量，属于供应链风险管理范畴，Core ESG Schema 中无对应 field_key；既非环境类（E）污染物/资源指标，也非社会类（S）员工/客户/社区指标，亦非治理类（G）董事会/反腐败指标。不属于标准化 ESG 核心指标。,0.3
page_51.png,产品和服务安全与质量,,产品合格率,%,2024,2024年,100,100,"{""2024年"": ""100""}",产品合格率 % 2024年 100,llm_no_match:产品合格率属于产品质量管理或经营绩效类指标，Core ESG Schema 中无对应 field_key。,0.25
page_51.png,产品和服务安全与质量,,客户投诉解决率,%,2024,2024年,100,100,"{""2024年"": ""100""}",客户投诉解决率 % 2024年 100,llm_no_match:客户投诉解决率未在 Core ESG Schema 中定义；Schema 中仅有 'customer_complaints'（客户投诉数量），不包含解决率、满意度、响应时效等衍生指标。,0.3
page_51_left.png,按性别划分,,研发人员占员工总人数比例,%,2024,2024年,12.18,12.18,"{""2024年"": ""12.18""}",研发人员占员工总人数比例 % 12.18,rejected_by_schema_validator:forbidden_keyword_hit; original_reason=llm_match:研发人员占员工总人数比例是研发人员数量与员工总数的比值，其分子对应 field_key 'r_and_d_employees'；虽然该行指标本身为比例，但其名称明确指向研发人员数量的相对规模，且 Core Schema 中无直接对应的比例字段（如研发人员占比），而 'r_and_d_employees' 是唯一语义最接近的底层核心字段；注意：Core Schema 中无 'r_and_d_employee_ratio' 字段，故不匹配 female_employee_ratio 等比例类字段，此处匹配的是构成该比例的分子指标。,0.85
page_51_left.png,按专利类型划分,,授权发明专利累计数,项,2024,2024年,22,22,"{""2024年"": ""22""}",授权发明专利累计数 项 22,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:授权发明专利累计数属于累计授权专利数量，与field_key 'authorized_patents_total'的aliases中'累计授权专利数量'、'授权专利累计数'、'截至报告期末有效专利数量'等高度一致，且单位'项'匹配。,0.95
page_51_left.png,按专利类型划分,,授权外观设计专利累计数,项,2024,2024年,2,2,"{""2024年"": ""2""}",授权外观设计专利累计数 项 2,llm_no_match:授权外观设计专利累计数属于知识产权细分类型，Core ESG Schema 中仅定义了通用授权专利（authorized_patents_total）和申请专利（patent_applications_new），未区分发明、实用新型、外观设计等类型，且无对应别名覆盖‘授权外观设计专利累计数’，故不匹配。,0.3
page_51_left.png,按专利类型划分,,授权实用新型专利累计数,项,2024,2024年,93,93,"{""2024年"": ""93""}",授权实用新型专利累计数 项 93,llm_no_match:授权实用新型专利累计数不属于 Core ESG Schema 中定义的任何 field_key；Schema 中仅包含 'authorized_patents_total'（累计授权专利数量），其 aliases 明确指向'授权专利'（含发明、实用新型、外观设计等整体），但未单独区分专利类型；'authorized_patents_total' 的别名中无'实用新型'相关表述，且该指标强调'类型细分'，属于公司特色披露，不满足严格匹配要求。,0.3
page_51_left.png,按专利类型划分,,发表论文累计数,项,2024,2024年,186,186,"{""2024年"": ""186""}",发表论文累计数 项 186,llm_no_match:发表论文累计数属于科研产出或知识创新类指标，Core ESG Schema 中无对应 field_key；虽与研发相关，但 Schema 中仅包含研发投入、研发人员、专利申请及授权等具体字段，未涵盖论文发表。,0.25
page_51_left.png,按专利类型划分,,软件著作累计数,件,2024,2024年,24,24,"{""2024年"": ""24""}",软件著作累计数 件 24,llm_no_match:软件著作权累计数属于知识产权类经营成果指标，Core ESG Schema 中无对应 field_key；虽有专利相关字段（如 authorized_patents_total、patent_applications_new），但明确限定为‘专利’，不涵盖软件著作权，且其 aliases 均未包含‘软件著作’或类似表述。,0.3
page_51_left.png,按专利类型划分,,商标累计数,项,2024,2024年,202,202,"{""2024年"": ""202""}",商标累计数 项 202,llm_no_match:商标累计数属于知识产权或品牌资产类经营绩效指标，Core ESG Schema 中无对应 field_key；专利相关字段仅覆盖授权专利和申请专利，不包含商标。,0.25
page_51_left.png,按专利类型划分,,专精特新企业,个,2024,2024年,1,1,"{""2024年"": ""1""}",专精特新企业 个 1,llm_no_match:该指标属于企业资质认定类标签（如专精特新），非环境、社会或治理维度的可量化ESG绩效指标，Core ESG Schema中无对应字段。,0.25
page_51_left.png,按专利类型划分,,国家高新技术企业,个,2024,2024年,2,2,"{""2024年"": ""2""}",国家高新技术企业 个 2,llm_no_match:该指标为资质认定类信息（国家高新技术企业数量），属于公司经营或创新资质范畴，Core ESG Schema 中无对应 field_key；不属于环境、社会或治理的实质性ESG绩效指标。,0.25
page_51_left.png,产品和服务安全与质量,,产品合格率,%,2024,2024年,100,100,"{""2024年"": ""100""}",产品合格率 % 100,llm_no_match:产品合格率属于产品质量管理或经营绩效类指标，Core ESG Schema 中无对应 field_key；未在任何 aliases 或 category 中定义。,0.25
page_51_left.png,产品和服务安全与质量,,客户投诉解决率,%,2024,2024年,100,100,"{""2024年"": ""100""}",客户投诉解决率 % 100,llm_no_match:客户投诉解决率未在 Core ESG Schema 中定义；Schema 中仅包含客户投诉数量（customer_complaints），不包含解决率类衍生指标，且该指标属于服务质量绩效，非标准ESG核心字段。,0.3
