field_key,field_name_cn,category,status,value,unit,year,source_route,confidence,citation_review_status,citation_review_reasons,citation_chunk_id,citation_page_number,citation_rank,citation_hybrid_score,citation_evidence_text,citation_text_excerpt
female_directors,女性董事人数,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p12_16,12,1,0.01639344,完善的公司治理对企业的长期可持续发展至关重要。华海药业始终遵守国家相关法律法规，在确保廉洁、合规经营的基 础上，不断提升公司治理水平，致力于建立以诚信为本、法治为纲、公开透明的治理机制，从而维护各方的合法权益， 树立企业良好形象，并为公司长远发展奠定坚实的基础。 2.1 完善公司治理 治理架构 华海药业严格遵照《中华人民共和国公司法》《中华人民共和国证券法》《上市公司治理准则》《上海证券交易所股票上 市规则》等相关的法律法规和规范性文件要求，建立了权责透明、职能齐备、相互制衡的公司法人治理结构，并制定了 符合公司发展要求的各项规章制度，以保障公司合规有序经营。公司严格按照《公司章程》赋予股东大会、董事会、监 事会及管理层相应职责、权利及义务，有效实施公司治理。 董事会下设发展战略委员会、人力资源委员会、审计委员会，各委员会各司其职并制订了相应的实施细则，明确了职权 范围，强化了董事会的决策职能，为公司发展做出科学决策提供强有力的支持。 三会治理 监事会 人力资源委员会 发展战略委员会 审计委员会 股东大会 董事会 股东大会是公司最高权力机 构。公司严格依照《中华人 民共和国公司法》《...,完善的公司治理对企业的长期可持续发展至关重要。华海药业始终遵守国家相关法律法规，在确保廉洁、合规经营的基 础上，不断提升公司治理水平，致力于建立以诚信为本、法治为纲、公开透明的治理机制，从而维护各方的合法权益， 树立企业良好形象，并为公司长远发展奠定坚实的基础。 2.1 完善公司治理 治理架构 华海药业严格遵照《中华人民共和国公司法》《中华人民共和国证券法》《上市公司治理准则》《上海证券交易所股票上 市规则》等相关的法律法规和规范性文...
board_meetings,董事会会议次数,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p13_18,13,1,0.01587302,董事会多元化 规范信息披露 多元化的董事会组成对于公司有效应对不断变化的商业环境、保障各利益相关方的权益至关重要。在选举董事会成员时， 我们从专业背景、专业经验以及服务任期等多个维度进行全面考量，严禁任何形式的歧视，确保选举流程的公平与公正。 华海药业持续推进董事会多元化，确保董事会决策的科学性和有效性。目前，公司共有9 名董事，其中3 名为独立董事。 独立董事积极参与公司重大经营决策，对公司重要事项发表独立公允意见，为公司完善治理结构和规范运作发挥重要 作用。 华海药业根据《上市公司信息披露管理办法》《上海证券交易所股票上市规则》等法律法规要求以及《公司章程》的相 关规定，制定《信息披露管理制度》，规范公司信息披露行为，确保披露信息真实、准确、完整。同时，公司制定《内 幕信息知情人登记管理制度》，加强内幕信息保密工作，以维护信息披露的公平原则，保护公司、股东及其他利益相关 人员的合法权益。 公司以投资者需求为导向，依照信息披露真实性、准确性、完整性原则，在持续做好法定信息披露工作的基础上，进 一步做好自愿信息披露。此外，公司还定期披露在环境保护、社会责任等领域的努力与取得的成效。 ...,董事会多元化 规范信息披露 多元化的董事会组成对于公司有效应对不断变化的商业环境、保障各利益相关方的权益至关重要。在选举董事会成员时， 我们从专业背景、专业经验以及服务任期等多个维度进行全面考量，严禁任何形式的歧视，确保选举流程的公平与公正。 华海药业持续推进董事会多元化，确保董事会决策的科学性和有效性。目前，公司共有9 名董事，其中3 名为独立董事。 独立董事积极参与公司重大经营决策，对公司重要事项发表独立公允意见，为公司完善治理结...
shareholder_meetings,股东大会会议次数,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p62_108,62,1,0.01587302,"敬爱的读者： 您好！ 感谢您阅读《浙江华海药业股份有限公司2024年度企业社会责任报告》，我们诚挚地期待您对本 报告进行评价,并提出您的宝贵意见,以便我们持续改进社会责任工作,提升履行社会责任工作的 能力与水平! 我们的联系方式 联系地址：浙江省临海市汛桥 公司网站：www.huahaipharm.com 邮箱地址：oﬃce@huahaipharm.com 公司电话：+86-0576-85010288 1. 您属于以下哪类利益相关方： □政府 □股东及投资者 □客户 □供应商 □员工 □社区 2. 您对本报告的总体评价： □很好 □较好 □一般 □不好 3. 您对华海药业环境方面履行责任的评价： □很好 □较好 □一般 □不好 4. 您对华海药业社会方面履行责任的评价： □很好 □较好 □一般 □不好 5. 您对华海药业公司治理方面履行责任的评价： □很好 □较好 □一般 □不好 6. 您认为本报告披露的信息是否完整： □是 □否 7. 您对改善和提高华海药业履行社会责任的其他意见和建议： _______________________________________________...","敬爱的读者： 您好！ 感谢您阅读《浙江华海药业股份有限公司2024年度企业社会责任报告》，我们诚挚地期待您对本 报告进行评价,并提出您的宝贵意见,以便我们持续改进社会责任工作,提升履行社会责任工作的 能力与水平! 我们的联系方式 联系地址：浙江省临海市汛桥 公司网站：www.huahaipharm.com 邮箱地址：oﬃce@huahaipharm.com 公司电话：+86-0576-85010288 1. 您属于以下哪类利益相关方：..."
anti_corruption_training_sessions,反腐败培训次数,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p16_24,16,1,0.01639344,2.3 恪守商业道德 华海药业始终秉持诚信合规、廉洁经营的理念，严格遵守《中华人民共和国招投标法》《中华人民共和国反不正当竞争法》 等法律法规，坚守商业道德行为准则。公司对任何形式的贪腐行为持零容忍态度，严格要求员工及合作伙伴恪守商业 道德，坚决抵制不正当竞争和商业腐败行为。同时，公司还不断完善廉洁制度建设，拓宽内外部监督渠道，以期打造 一个多维度、全方位的风险管理与监督体系。 廉洁经营 在公司党委领导下，华海药业建立了完善的廉洁从业管理办法和约束机制，坚持诚信合规、廉洁经营，不通过非法形式 牟取不正当利益，反对任何形式的商业贿赂、腐败、欺诈及不正当竞争。与此同时，通过持续开展廉洁教育，增强全体 员工对医药行业应遵循的商业道德及合规管理规范的认知，自上而下打造公正廉洁的内部商业环境。报告期内，公司未 有贪污诉讼案件。 廉洁制度建设 商业道德制度 •制定《员工行为规范管理制度》，要求员工廉洁自律、严守公司纪律 •将“品质+ 创新”融入到公司各项制度和业务流程中，确保员工在工作中践行 相关价值观 •制定《反腐败反商业贿赂制度》《职务犯罪预防约谈实施办法》，对任何贪腐行 为实行零容忍 •与...,2.3 恪守商业道德 华海药业始终秉持诚信合规、廉洁经营的理念，严格遵守《中华人民共和国招投标法》《中华人民共和国反不正当竞争法》 等法律法规，坚守商业道德行为准则。公司对任何形式的贪腐行为持零容忍态度，严格要求员工及合作伙伴恪守商业 道德，坚决抵制不正当竞争和商业腐败行为。同时，公司还不断完善廉洁制度建设，拓宽内外部监督渠道，以期打造 一个多维度、全方位的风险管理与监督体系。 廉洁经营 在公司党委领导下，华海药业建立了完善的廉洁从业...
anti_corruption_training_participants,反腐败培训人数,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p16_24,16,1,0.01639344,2.3 恪守商业道德 华海药业始终秉持诚信合规、廉洁经营的理念，严格遵守《中华人民共和国招投标法》《中华人民共和国反不正当竞争法》 等法律法规，坚守商业道德行为准则。公司对任何形式的贪腐行为持零容忍态度，严格要求员工及合作伙伴恪守商业 道德，坚决抵制不正当竞争和商业腐败行为。同时，公司还不断完善廉洁制度建设，拓宽内外部监督渠道，以期打造 一个多维度、全方位的风险管理与监督体系。 廉洁经营 在公司党委领导下，华海药业建立了完善的廉洁从业管理办法和约束机制，坚持诚信合规、廉洁经营，不通过非法形式 牟取不正当利益，反对任何形式的商业贿赂、腐败、欺诈及不正当竞争。与此同时，通过持续开展廉洁教育，增强全体 员工对医药行业应遵循的商业道德及合规管理规范的认知，自上而下打造公正廉洁的内部商业环境。报告期内，公司未 有贪污诉讼案件。 廉洁制度建设 商业道德制度 •制定《员工行为规范管理制度》，要求员工廉洁自律、严守公司纪律 •将“品质+ 创新”融入到公司各项制度和业务流程中，确保员工在工作中践行 相关价值观 •制定《反腐败反商业贿赂制度》《职务犯罪预防约谈实施办法》，对任何贪腐行 为实行零容忍 •与...,2.3 恪守商业道德 华海药业始终秉持诚信合规、廉洁经营的理念，严格遵守《中华人民共和国招投标法》《中华人民共和国反不正当竞争法》 等法律法规，坚守商业道德行为准则。公司对任何形式的贪腐行为持零容忍态度，严格要求员工及合作伙伴恪守商业 道德，坚决抵制不正当竞争和商业腐败行为。同时，公司还不断完善廉洁制度建设，拓宽内外部监督渠道，以期打造 一个多维度、全方位的风险管理与监督体系。 廉洁经营 在公司党委领导下，华海药业建立了完善的廉洁从业...
confirmed_corruption_cases,确认腐败案件数量,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p13_19,13,1,0.01470588,们参考国内外主流ESG 评价体系的相关要求， 将其纳入公司风险管理体系，建立完善的风险管理架构以及风险管理流程，构建起了健全的风险防控体系，全面提升 公司抗风险能力，以保障公司经营管理的有效性与稳定性，并为公司长期可持续经营奠定了坚实的基础。 全面的风险 管理体系 质量安全管理 信息安全管理 财务风险管理 内部审计 法律风险管理 采购风险管理 反腐败风险管理 基础项目管理 风险管理架构 我们建立了覆盖全公司范围的风险管治架构，将风险管理工作落实到公司运营的各个环节中。公司董事会及下设专业部 门，就公司重大事项、重大风险进行决策，定期监督风险管理的执行情况，审查内部风险控制体系运行的有效性。监事会负 责对风险管理充分性和有效性进行监督，使公司的风险管理体系具备独立性。各职能部门以及分子公司负责具体风险管 理工作的执行工作，保障各项业务的稳定运行。 风险管理流程 我们构建了覆盖风险识别与评估、风险预防、风险监测、风险应对的全流程风险管理机制，为公司的业务运行提供了坚实 保障。我们还建立了舆情管理机制和制度，对舆情进行监测、跟踪、评估、响应，不断完善舆情风险防控能力。 2024年度企业社会...,们参考国内外主流ESG 评价体系的相关要求， 将其纳入公司风险管理体系，建立完善的风险管理架构以及风险管理流程，构建起了健全的风险防控体系，全面提升 公司抗风险能力，以保障公司经营管理的有效性与稳定性，并为公司长期可持续经营奠定了坚实的基础。 全面的风险 管理体系 质量安全管理 信息安全管理 财务风险管理 内部审计 法律风险管理 采购风险管理 反腐败风险管理 基础项目管理 风险管理架构 我们建立了覆盖全公司范围的风险管治架构，将风险管...
esg_strategy_targets,ESG战略目标,E,extracted,True,,,route_b_text_rag,0.92,auto_cited,,p9_11,9,2,0.13428571,"华海药业高度重视CSR 管理工作, 在董事会的领导下, 公司形成了自上而下的社会责任治理体系, 通过决策层、管理层、执行层三级管理架构, 对策略、目标制定以及执行等环节进行严格把控。华海药业将CSR 发展目标与战略融入公司的日常经营发展之中，各职能部门、分子公司均将相关因素融入工作绩效考核指标之中。","华海药业高度重视CSR 管理工作, 在董事会的领导下, 公司形成了自上而下的社会责任治理体系, 通过决策层、管理层、 执行层三级管理架构, 对策略、目标制定以及执行等环节进行严格把控。 董事会为公司 CSR 管理的最高决策机构 , CSR 领导小组由总裁陈保华担任组长 , 并由总裁办公室、证券管理部、财务管理 中心、人力资源管理中心、信息部、法务部、采购管理中心等各个关键职能部门负责人组成 , 作为管理层统筹指导社会责任 工作。执行层..."
climate_risk_management,气候风险识别与管理,E,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p32_56,32,1,0.25639344,华海药业积极响应国家“双碳”战略目标，制定了完善的气候变化风险管理策略，分析并评估重大气候变化风险对公司经营活动的影响，包括物理风险与转型风险。其中，物理风险指对实体资产造成影响的风险，转型风险指公司向低碳经济过渡时的相关风险。,"气候变化作为当今社会的重大挑战，关系到全人类的生存，世界各国与企业亟需携手合作，推动低碳转型，减缓全球变暖。 华海药业积极应对气候变化，响应《巴黎协定》号召，持续探索实现可持续发展的方针政策，减少生产经营活动对环境 的影响，主动承担社会与环境责任，共同守护地球。 4.1 应对气候变化 气候风险识别 风险类型 气候相关风险 对公司的潜在影响 物理风险 转型风险 气候变化可能造成极端天气增多,对公司建筑、生产设备、药材等造 成影响;洪水、..."
environmental_management_system,环境管理体系,E,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p33_59,33,1,0.37639344,华海药业按照ISO 14001 环境管理体系标准，对本公司及附属公司制定环境管理要求并落实监管。截至报告期末，华海药业及附属公司共有5 家通过ISO 14001 认证。,网正式提交了科学 碳目标承诺书，截至2024年，华海药业已 提交减碳目标申请表。 建设光伏项目 汛桥区块光伏发电项目已正式启动建设， 并将在2025年投入使用。此外，公司其他 厂区的光伏发电项目也在有序推进中。 外购绿色电力 2025年起，华海药业将开始采购绿色电 力，以支持绿色生产和低碳运营。后续绿电 购买比例将根据业务发展情况逐年递增。 4.2 统筹环境治理 华海药业严格遵守《中华人民共和国环境保护法》 《中华人民共和国大气污染防...
energy_saving_measures,节能减排措施,E,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p37_68,37,2,0.21612903,公司不断优化能源结构，通过改进生产工艺技术等多种手段，有效减少能源损耗，显著提高能效，从而更好地助力节能减排，构建低成本的生产能耗体系。在节能降耗方面，各分厂不断推进并优化蒸汽冷凝水余热回收利用、管路系统优化保温、高能效设备替换以及设备运行工况优化等工作。,守正固基、降耗提质、持续改进”的能源管理方针。为此，公司制定 并实施了《能源管理手册》及《能源管理程序文件》，以规范能源管理工作的各项流程和要求。这些制度文件覆盖了能 源使用的各个关键环节，从能源采购、日常消耗到节能措施的具体实施，充分挖掘节能空间。 公司不断优化能源结构，通过改进生产工艺技术等多种手段，有效减少能源损耗，显著提高能效，从而更好地助力节 能减排，构建低成本的生产能耗体系。2024 年10 月，公司成功通过了能源管理体系...
water_management_measures,水资源管理措施,E,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p38_70,38,1,0.25639344,报告期内，公司通过采用节水设备、优化改进工艺、采用循环水系统等措施以减少水资源的使用量并提升用水效率，不断强化对水资源的科学管理。在生产过程中，公司采取的节水措施包括蒸汽冷凝水的回收再利用以及循环水的多次利用等。,"用量 并提升用水效率，不断强化对水资源的科学管理。 在生产过程中，公司采取的节水措施包括蒸汽冷凝水的回收再利用以及循环水的多次利用等。凭借在水资源管理上的 突出表现，华海药业荣获2023 年度“浙江省节水型企业”的荣誉称号。2024 年，公司总取水量2,303,965 立方米， 取水来源均为市政供水。 包装材料使用 华海药业遵循环保绿色的包装理念，致力于减少包装材料的使用，并通过循环利用等方式，减少资源消耗，降低对生 态环境的影响，以..."
waste_management_measures,废弃物管理措施,E,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p35_62,35,2,0.17612903,公司制定了《废水排放管理制度》《废气排放管理制度》《废弃物管理程序》等制度，通过各类科学、有效的措施，对废气、废水及固体废弃物实行严格的处置与管理，以确保污染物排放符合国家及地方的各项规定与政策要求。,案例 华海药业举办“节能降耗，从我做起”节能宣传周活动 2024 年5 月13 日至25 日，华海药业举办了以“节能降耗，从我做起”为主题的节能宣传周活动。活动 内容涵盖节能宣传、环保有奖问答、能源专项检查以及节能技术交流会等多个环节。此次活动通过提升全 体员工对节能降耗的意识和参与度，从而营造出人人关心、人人参与节能低碳的良好氛围，集合全体员工 的力量，共同建设节能环保、绿色低碳的华海。 节能环保文化 华海药业高度重视节能环保文化建...
employee_rights_policy,员工权益保障政策,S,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p42_76,42,3,0.21428571,华海药业高度重视员工权益保障，始终坚持以人为本，尊重员工，维护和保障员工的各项合法权益，致力于营造平等、和谐、包容、民主的工作环境。公司严格遵守《中华人民共和国劳动法》及当地颁布的相关法律法规，遵循中国政府批准的有关国际公约，以及业务所在地相关法律法规，对员工权利的保护做到依法合规。我们建立了完善的用工管理制度体系，包括《劳动合同管理制度》《作业类/ 非作业类薪酬制度》《员工福利管理制度》《培训管理制度》《绩效管理制度》《员工考勤管理制度》等；我们重视员工的切身利益，最大限度地保障员工和退休人员的各项合法权益，努力形成公司和员工利益共享机制，建立和谐劳动关系。,员工权益保障 华海药业高度重视员工权益保障，始终坚持以人为本，尊重员工，维护和保障员工的各项合法权益，致力于营造平等、 和谐、包容、民主的工作环境。公司严格遵守《中华人民共和国劳动法》及当地颁布的相关法律法规，遵循中国政府 批准的有关国际公约，以及业务所在地相关法律法规，对员工权利的保护做到依法合规。 我们建立了完善的用工管理制度体系，包括《劳动合同管理制度》《作业类/ 非作业类薪酬制度》《员工福利管理制度》《培 训管理制度》《绩效管...
occupational_health_safety_system,职业健康安全管理体系,S,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p51_88,51,2,0.33612903,华海药业基于安全生产标准化管理体系，建立职业健康安全管理体系，制定并严格执行安全规章制度，充分明确管理原则和方法，主要文件及制度包括《环境与职业健康安全管理体系范围》《环境与职业健康安全管理体系》《领导干部带班值班管理规定》《环境与职业健康安全方针》《安全生产责任制管理制度》《环保管理责任制》《安全生产奖惩管理规定》以及《员工协商与参与》等制度，确保员工在生产工作过程中享有充分的安全健康保障。,5.4 守护健康安全 职业健康 职业健康管理体系 华海药业基于安全生产标准化管理体系，建立职业健康安全管理体系，制定并严格执行安全规章制度，充分明确管理原则 和方法，主要文件及制度包括《环境与职业健康安全管理体系范围》 《环境与职业健康安全管理体系》 《领导干部带班值班 管理规定》 《环境与职业健康安全方针》 《安全生产责任制管理制度》 《环保管理责任制》 《安全生产奖惩管理规定》以及《员 工协商与参与》等制度，确保员工在生产工作过程...
employee_training_development,员工培训与发展机制,S,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p43_78,43,1,0.21639344,"华海药业将员工的成长与发展视为企业进步的基石，把创建学习型组织，营造全员学习的氛围，作为公司长期发展战略的重要组成部分。公司设立了华海干部培训中心，在“战略牵引、业务驱动、绩效导向”的指引下，着力搭建“人才梯队、专业技术、关键人员”三大领域培训架构，通过系统化、全方位、多维度的培训模式，为各层级人员提供清晰可视的人才发展体系。

公司针对不同层级管理干部，设立了专项培养项目

除了干部系列培训外，我们的培训体系还涵盖了基于专业能力提升的研发、生产、销售、职能等培训，如设立国际销售中心业务总监后备班，聚焦以促进销售业绩结果达成为目标，提高国际销售业务骨干销售思维和销售技能等综合能力，为公司业务裂变式发展提供人才保障。此外，我们还开展了基于安全、健康、环境的EHS培训以及新员工的岗位培训，全方位支撑业务的发展。

2024年，公司共组织实施了1530场公司级/厂级培训，年度培训费用支出378万元。各部门级及岗位级培训有序开展，员工培训覆盖率达100%，员工年平均接受培训105课时。培训内容涵盖领导力、专业技能培训、合规培训、公司规章制度/操作规程、新员工入职培训等。",5.2 培育优秀人才 人才培养体系 华海药业将员工的成长与发展视为企业进步的基石，把创建学习型组织，营造全员学习的氛围，作为公司长期发展战 略的重要组成部分。公司设立了华海干部培训中心，在“战略牵引、业务驱动、绩效导向”的指引下，着力搭建“人才梯队、 专业技术、关键人员”三大领域培训架构，通过系统化、全方位、多维度的培训模式，为各层级人员提供清晰可视的 人才发展体系。 公司针对不同层级管理干部，设立了专项培养项目 除了干部系列培训外，...
diversity_equal_opportunity,多元化与平等雇佣政策,S,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p41_74,41,1,0.21612903,"华海药业严格遵守《中华人民共和国劳动法》《中华人民共和国劳动合同法》等法律法规，贯彻平等雇佣原则和合法用工，科学和规范地进行公开、公平、公正的招聘活动。我们根据岗位要求审查其专业能力，依据应聘人员的技能高低决定是否录用，而不因性别、种族、宗教信仰、年龄、残疾、性取向、国籍、政治观点、社会地位、社会或种族背景等因素而区别对待。

华海药业践行“德为基、能为本、勤为先”的用人理念，以多元化人才结构赋能企业高质量发展，持续构建多层次、多元化的人才队伍，推进人才转型升级。公司大力引进培育人才，珍惜爱护人才，充分信任人才，放手使用人才，不断引进海内外优秀人才和少数民族员工，打造了一支涵盖不同专业背景、技能特长、文化素养的高素质人才队伍。",5.1 保障员工权益 合规雇佣 华海药业严格遵守《中华人民共和国劳动法》《中华人民共和国劳动合同法》等法律法规，贯彻平等雇佣原则和合法用工， 科学和规范地进行公开、公平、公正的招聘活动。我们根据岗位要求审查其专业能力，依据应聘人员的技能高低决定 是否录用，而不因性别、种族、宗教信仰、年龄、残疾、性取向、国籍、政治观点、社会地位、社会或种族背景等因 素而区别对待。 多元化与包容性 华海药业践行“德为基、能为本、勤为先”的用人理念，以多元...
supplier_esg_assessment,供应商ESG管理机制,S,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p29_53,29,1,0.14639344,为。主要从：供应保障（25%）、质量（25%）、价格（20%）、服务（10%）、 ESG（20%）几个维度进行考核。 年度考核 公司采购管理中心建立专门的供应商准入管理制度和供应商考核制度，从供应商经营地、 内部管理、质量管控体系、EHS 管控体系、社会责任、供应链稳定性几个方面综合考量， 引进符合公司要求的供应商。 准入考核 供应保障25% 质量25% 服务10% ESG20% 价格20% 供应商考核机制 2024年度企业社会责任报告 浙江华海药业股份有限公司 53 54 | CSR 管理 | 规范治理 | 稳健运营 | 环境保护 | 人才发展 | 社会贡献|,为。主要从：供应保障（25%）、质量（25%）、价格（20%）、服务（10%）、 ESG（20%）几个维度进行考核。 年度考核 公司采购管理中心建立专门的供应商准入管理制度和供应商考核制度，从供应商经营地、 内部管理、质量管控体系、EHS 管控体系、社会责任、供应链稳定性几个方面综合考量， 引进符合公司要求的供应商。 准入考核 供应保障25% 质量25% 服务10% ESG20% 价格20% 供应商考核机制 2024年度企业社会责任报...
data_security_privacy,数据安全与隐私保护机制,S,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p28_51,28,1,0.26612903,华海药业高度重视客户隐私保护，严格遵守《中华人民共和国网络安全法》《中华人民共和国数据安全法》等法律法规，不断完善网络安全管理机制和技术保障体系。公司还通过多种形式定期对员工进行信息安全知识培训，以强化个人隐私和商业秘密的保护。同时，公司致力于加强数据防泄漏技术建设，确保核心数据不外泄，从而为客户提供更优质、安心的产品和服务。为保护数据安全，公司不断优化信息系统，密切监测潜在的信息安全风险，快速识别并有效应对潜在的安全事件和数据泄露，以确保各类数据的安全传输，全力维护客户以及合作伙伴的信息及数据安全。公司建立了完善的网络安全政策体系，不断升级网络安全技术和网络安全基础设施，以确保公司网络安全体系的韧性及稳健性。基于法律法规及ISO/IEC 27001 信息安全管理体系认证等国际标准，我们制定了一系列保障网络安全的政策及规章制度，为网络安全工作奠定了坚实基础。公司持续加强在流程、技术及人员管理等方面的网络安全管理，全方位抵御网络安全威胁。此外，我们通过定期开展网络安全相关审计，以确保公司网络安全管理的有效性。报告期内，公司未发生重大网络安全和商业秘密信息泄露事件。,关法律法规的事件数0 件 因违反产品和服务有关法律法规而 受到的罚款总额0 元人民币 接获关于产品及服务的 投诉总数22 件 3.4 保障信息安全 华海药业高度重视客户隐私保护，严格遵守《中华人民共和国网络安全法》《中华人民共和国数据安全法》等法律法规， 不断完善网络安全管理机制和技术保障体系。公司还通过多种形式定期对员工进行信息安全知识培训，以强化个人隐 私和商业秘密的保护。同时，公司致力于加强数据防泄漏技术建设，确保核心数据不外泄...
board_esg_oversight,董事会ESG监督机制,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p13_19,13,1,0.17587302,们参考国内外主流ESG 评价体系的相关要求， 将其纳入公司风险管理体系，建立完善的风险管理架构以及风险管理流程，构建起了健全的风险防控体系，全面提升 公司抗风险能力，以保障公司经营管理的有效性与稳定性，并为公司长期可持续经营奠定了坚实的基础。 全面的风险 管理体系 质量安全管理 信息安全管理 财务风险管理 内部审计 法律风险管理 采购风险管理 反腐败风险管理 基础项目管理 风险管理架构 我们建立了覆盖全公司范围的风险管治架构，将风险管理工作落实到公司运营的各个环节中。公司董事会及下设专业部 门，就公司重大事项、重大风险进行决策，定期监督风险管理的执行情况，审查内部风险控制体系运行的有效性。监事会负 责对风险管理充分性和有效性进行监督，使公司的风险管理体系具备独立性。各职能部门以及分子公司负责具体风险管 理工作的执行工作，保障各项业务的稳定运行。 风险管理流程 我们构建了覆盖风险识别与评估、风险预防、风险监测、风险应对的全流程风险管理机制，为公司的业务运行提供了坚实 保障。我们还建立了舆情管理机制和制度，对舆情进行监测、跟踪、评估、响应，不断完善舆情风险防控能力。 2024年度企业社会...,们参考国内外主流ESG 评价体系的相关要求， 将其纳入公司风险管理体系，建立完善的风险管理架构以及风险管理流程，构建起了健全的风险防控体系，全面提升 公司抗风险能力，以保障公司经营管理的有效性与稳定性，并为公司长期可持续经营奠定了坚实的基础。 全面的风险 管理体系 质量安全管理 信息安全管理 财务风险管理 内部审计 法律风险管理 采购风险管理 反腐败风险管理 基础项目管理 风险管理架构 我们建立了覆盖全公司范围的风险管治架构，将风险管...
esg_committee,ESG治理架构或委员会,G,missing,,,,missing,0.0,needs_review,missing_existing_evidence;source_page_inferred_from_retrieval,p12_16,12,1,0.11639344,完善的公司治理对企业的长期可持续发展至关重要。华海药业始终遵守国家相关法律法规，在确保廉洁、合规经营的基 础上，不断提升公司治理水平，致力于建立以诚信为本、法治为纲、公开透明的治理机制，从而维护各方的合法权益， 树立企业良好形象，并为公司长远发展奠定坚实的基础。 2.1 完善公司治理 治理架构 华海药业严格遵照《中华人民共和国公司法》《中华人民共和国证券法》《上市公司治理准则》《上海证券交易所股票上 市规则》等相关的法律法规和规范性文件要求，建立了权责透明、职能齐备、相互制衡的公司法人治理结构，并制定了 符合公司发展要求的各项规章制度，以保障公司合规有序经营。公司严格按照《公司章程》赋予股东大会、董事会、监 事会及管理层相应职责、权利及义务，有效实施公司治理。 董事会下设发展战略委员会、人力资源委员会、审计委员会，各委员会各司其职并制订了相应的实施细则，明确了职权 范围，强化了董事会的决策职能，为公司发展做出科学决策提供强有力的支持。 三会治理 监事会 人力资源委员会 发展战略委员会 审计委员会 股东大会 董事会 股东大会是公司最高权力机 构。公司严格依照《中华人 民共和国公司法》《...,完善的公司治理对企业的长期可持续发展至关重要。华海药业始终遵守国家相关法律法规，在确保廉洁、合规经营的基 础上，不断提升公司治理水平，致力于建立以诚信为本、法治为纲、公开透明的治理机制，从而维护各方的合法权益， 树立企业良好形象，并为公司长远发展奠定坚实的基础。 2.1 完善公司治理 治理架构 华海药业严格遵照《中华人民共和国公司法》《中华人民共和国证券法》《上市公司治理准则》《上海证券交易所股票上 市规则》等相关的法律法规和规范性文...
anti_corruption_policy,反腐败政策,G,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p16_24,16,1,0.18639344,公司还不断完善廉洁制度建设，拓宽内外部监督渠道，以期打造一个多维度、全方位的风险管理与监督体系。……制定《反腐败反商业贿赂制度》《职务犯罪预防约谈实施办法》，对任何贪腐行为实行零容忍,2.3 恪守商业道德 华海药业始终秉持诚信合规、廉洁经营的理念，严格遵守《中华人民共和国招投标法》《中华人民共和国反不正当竞争法》 等法律法规，坚守商业道德行为准则。公司对任何形式的贪腐行为持零容忍态度，严格要求员工及合作伙伴恪守商业 道德，坚决抵制不正当竞争和商业腐败行为。同时，公司还不断完善廉洁制度建设，拓宽内外部监督渠道，以期打造 一个多维度、全方位的风险管理与监督体系。 廉洁经营 在公司党委领导下，华海药业建立了完善的廉洁从业...
whistleblowing_mechanism,举报机制与举报人保护,G,extracted,True,,,route_b_text_rag,0.95,auto_cited,,p16_25,16,1,0.17639344,设立专门的举报渠道，包括举报邮箱、举报电话、举报网上平台等，并向全体员工和外部合作伙伴公开。对举报人信息严格保密，对任何打击报复举报人的行为予以严厉惩处。,要求。 •定期组织全体员工参加持续培训，开展多元化培训和日常宣传，筑牢抵御风险和拒腐防变的防线，不断增 强员工的合规意识和风险应对能力。 监督与审查 •成立专门的廉政管理委员会，成员由公司高层领导、人力资源管理中心、总裁办公室、法务部、审计部等 部门专业人员组成，下设廉政管理办公室，负责对公司各部门的业务活动进行定期和不定期的监督审查。 •与当地检察机关、公安机关合作开设“警检企联络办公室”，多方合力监督，修筑反腐防线。 举报与调查行...
