page_image,table_title,topic,metric_name,unit,values,evidence_text,reason
page_58.png,商业道德,,已授权反腐教育培训的员工总数,人,"{'2022年': '11,698', '2023年': '11,464', '2024年': '13,445'}","已授权反腐教育培训的员工总数 人 2022年 11,698 2023年 11,464 2024年 13,445",llm_no_match:Core ESG Schema 中无与‘已授权反腐教育培训的员工总数’对应的字段；反腐败相关指标仅涵盖培训次数、参与人次、培训时长等，未定义‘已授权’培训的员工总数，该表述含义模糊且非标准ESG披露项。
page_58.png,商业道德,,员工已接收反腐培训百分比,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",员工已接收反腐培训百分比 % 2022年 100 2023年 100 2024年 100,llm_no_match:Core ESG Schema 中无‘员工已接收反腐培训百分比’对应字段；最接近的是反腐败培训覆盖率相关指标，但 Schema 中仅定义了培训次数、参与人数/人次、总时长等，未定义‘培训覆盖率’或‘已接收培训百分比’类字段。
page_58.png,商业道德,,业务合作伙伴接收反腐培训和稽核百分比,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",业务合作伙伴接收反腐培训和稽核百分比 % 2022年 100 2023年 100 2024年 100,llm_no_match:业务合作伙伴接收反腐培训和稽核百分比在 Core ESG Schema 中无对应 field_key；Schema 中反腐败相关字段仅覆盖员工/董事/管理人员的培训（如 anti_corruption_training_sessions、anti_corruption_training_participants、anti_corruption_training_hours），未包含业务合作伙伴维度，且无‘稽核’或‘合作伙伴’相关别名。
page_58.png,环境保护,,环境领域违法违事件,件,"{'2022年': '0', '2023年': '0', '2024年': '0'}",环境领域违法违事件 件 2022年 0 2023年 0 2024年 0,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:环境领域违法违事件 与 environmental_violation_cases 的别名 '环境违规事件数量'、'环境行政处罚事件' 等语义高度一致，单位 '件' 匹配 unit_examples 中的 '次、件、宗'。
page_58.png,环境保护,,环境污染事件次数,次,"{'2022年': '0', '2023年': '0', '2024年': '0'}",环境污染事件次数 次 2022年 0 2023年 0 2024年 0,llm_no_match:Core ESG Schema 中无 '环境污染事件次数' 对应字段；相近字段为 environmental_violation_cases（环境违规或处罚事件数量），但 '环境污染事件' 概念更宽泛，可能包含未被处罚的事件，不满足严格匹配要求。
page_58.png,环境保护,,环境投诉事件次数,次,"{'2022年': '0', '2023年': '0', '2024年': '0'}",环境投诉事件次数 次 2022年 0 2023年 0 2024年 0,llm_no_match:环境投诉事件次数未在 Core ESG Schema 中定义；Schema 中存在 environmental_violation_cases（环境违规或处罚事件数量），但‘投诉事件’不等同于‘违规或处罚事件’，二者性质不同，不能强行匹配。
page_58.png,环境保护,,重大环境污染事故,起,"{'2022年': '0', '2023年': '0', '2024年': '0'}",重大环境污染事故 起 2022年 0 2023年 0 2024年 0,llm_no_match:重大环境污染事故未在 Core ESG Schema 中定义；Schema 中有 environmental_violation_cases（环境违规或处罚事件数量），但‘重大环境污染事故’特指严重突发环境事件，语义和监管口径不同，不满足 aliases 匹配条件，且无对应 field_key。
page_58.png,环境保护,,环保培训次数,次,"{'2022年': '244', '2023年': '242', '2024年': '245'}",环保培训次数 次 2022年 244 2023年 242 2024年 245,llm_no_match:环保培训次数不在 Core ESG Schema 中；Schema 中仅有反腐败培训相关字段（如 anti_corruption_training_sessions），无环保类培训指标。
page_58_left.png,信息披露,,披露公告及文件数量,份,"{'2022年': '155', '2023年': '168', '2024年': '205'}",披露公告及文件数量 份 155 168 205,llm_no_match:披露公告及文件数量属于公司治理透明度或信息披露工作量的衍生指标，Core ESG Schema 中无对应 field_key；未在 G 类字段中定义类似指标（如 board_meetings、shareholder_meetings 等均为治理活动频次，而非文件产出数量），且不属于 E 或 S 类范畴。
page_58_left.png,信息披露,,因信息披露违规而受到处罚次数,次,"{'2022年': '0', '2023年': '0', '2024年': '0'}",因信息披露违规而受到处罚次数 次 0 0 0,llm_no_match:因信息披露违规而受到处罚次数属于公司治理中的合规性事件，但 Core ESG Schema 中无对应字段（如 governance_violation_cases、disclosure_violation_cases 等未被定义）；现有 G 类字段仅涵盖反腐败、举报、董事会运作等，不包含信息披露违规。因此不属于 Core ESG Schema。
page_58_left.png,信息披露,,利用内幕信息从事内幕交易事件,件,"{'2022年': '0', '2023年': '0', '2024年': '0'}",利用内幕信息从事内幕交易事件 件 0 0 0,llm_no_match:利用内幕信息从事内幕交易事件属于公司治理中的合规风险事件，但 Core ESG Schema 中无对应 field_key；'confirmed_corruption_cases' 指确认的腐败事件，而内幕交易在法律性质、监管主体（证监会）和定义范畴上与腐败（如贪污、贿赂）不同，不属于该字段覆盖范围；Schema 中亦无其他匹配别名或语义等价字段。
page_58_left.png,投关管理,,接待投资者调研,次,"{'2022年': '1', '2023年': '4', '2024年': '1'}",接待投资者调研 次 1 4 1,llm_no_match:接待投资者调研属于投资者关系活动，Core ESG Schema 中无对应字段；不属于环境、社会或治理核心指标范畴。
page_58_left.png,投关管理,,召开业绩说明会,次,"{'2022年': '2', '2023年': '2', '2024年': '2'}",召开业绩说明会 次 2 2 2,llm_no_match:该指标属于公司治理沟通活动，Core ESG Schema 中无对应字段（如董事会会议、股东大会等为治理类指标，但业绩说明会未被纳入任何 field_key 的 aliases 或定义中）。
page_58_left.png,投关管理,,在互动易平台回复投资者问题,次,"{'2022年': '124', '2023年': '113', '2024年': '102'}",在互动易平台回复投资者问题 次 124 113 102,llm_no_match:该指标属于投资者关系活动，Core ESG Schema 中无对应字段（如客户满意度、投资者教育、互动平台响应等均未纳入）。
page_58_left.png,投关管理,,在互动易平台投资者问题回复率,%,"{'2022年': '100', '2023年': '99.12', '2024年': '100'}",在互动易平台投资者问题回复率 % 100 99.12 100,llm_no_match:该指标属于投资者关系管理范畴，Core ESG Schema 中无对应字段（如无 investor_relations_response_rate、investor_engagement_metrics 等），且明确规则指出投资者教育、客户满意度等若未在Schema中定义则 matched=false。
page_58_left.png,商业道德,,组织反腐败政策和程序传达给管治机构成员的总数,个,"{'2022年': '15', '2023年': '13', '2024年': '13'}",组织反腐败政策和程序传达给管治机构成员的总数 个 15 13 13,llm_no_match:该指标描述的是反腐败政策传达覆盖人数，Core ESG Schema 中无对应字段（如 anti_corruption_training_participants 指培训参与人次，非政策传达对象数量），且未在 aliases 中出现匹配表述。
page_58_left.png,商业道德,,管治机构成员接受反腐败政策和程序百分比,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",管治机构成员接受反腐败政策和程序百分比 % 100 100 100,llm_no_match:Core ESG Schema 中无与‘管治机构成员接受反腐败政策和程序百分比’直接对应的 field_key；虽有反腐败相关字段（如 anti_corruption_training_sessions、anti_corruption_training_participants、anti_corruption_training_hours），但均指向培训次数、人数或时长，而非政策知晓/接受比例；该指标属于治理实践有效性衡量，未在 Schema 的 aliases 或语义覆盖范围内。
page_58_left.png,商业道德,,已接收反腐败培训的员工总数,人,"{'2022年': '11,698', '2023年': '11,464', '2024年': '13,445'}","已接收反腐败培训的员工总数 人 11,698 11,464 13,445",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:指标名称'已接收反腐败培训的员工总数'与field_key 'anti_corruption_training_participants'的aliases中'反腐败培训参与人数或人次'高度一致，单位'人'匹配，且属于G类治理指标，符合Core ESG Schema定义。
page_58_left.png,商业道德,,员工已接收反腐败培训百分比,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",员工已接收反腐败培训百分比 % 100 100 100,llm_no_match:Core ESG Schema 中无 '员工已接收反腐败培训百分比' 对应字段；最接近的是反腐败培训覆盖率相关指标，但 Schema 中仅定义了培训次数、参与人次、总时长等，未定义'接受培训的员工百分比'这一具体指标，且 aliases 中无匹配表述。
page_58_left.png,商业道德,,业务合作伙伴接收反腐败政策和程序百分比,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",业务合作伙伴接收反腐败政策和程序百分比 % 100 100 100,llm_no_match:业务合作伙伴接收反腐败政策和程序百分比在 Core ESG Schema 中无对应 field_key；反腐败相关字段仅覆盖培训、举报、腐败事件等内部治理活动，不包含对业务合作伙伴的政策传达覆盖率。
page_58_right.png,环境保护,,环境领域违法违规事件,件,"{'2022年': '0', '2023年': '0', '2024年': '0'}",环境领域违法违规事件 件 2022年 0 2023年 0 2024年 0,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:环境领域违法违规事件与 environmental_violation_cases 的别名 '环境违规事件数量'、'环境行政处罚事件' 等语义高度一致，单位'件'匹配 unit_examples 中的'次、件、宗'。
page_58_right.png,环境保护,,环境污染事件次数,次,"{'2022年': '0', '2023年': '0', '2024年': '0'}",环境污染事件次数 次 2022年 0 2023年 0 2024年 0,llm_no_match:Core ESG Schema 中无 '环境污染事件次数' 对应字段；最接近的是 environmental_violation_cases（环境违规或处罚事件数量），但'环境污染事件'不等同于'环境违规/处罚事件'，可能包含未被认定为违规的偶发事件，语义不一致，故不匹配。
page_58_right.png,环境保护,,环境投诉事件次数,次,"{'2022年': '0', '2023年': '0', '2024年': '0'}",环境投诉事件次数 次 2022年 0 2023年 0 2024年 0,llm_no_match:环境投诉事件次数未在 Core ESG Schema 中定义；Schema 中存在 environmental_violation_cases（环境违规或处罚事件数量），但‘投诉事件’不等同于‘违规或处罚事件’，二者性质不同，不能强行匹配。
page_58_right.png,环境保护,,重大环境污染事故,起,"{'2022年': '0', '2023年': '0', '2024年': '0'}",重大环境污染事故 起 2022年 0 2023年 0 2024年 0,llm_no_match:重大环境污染事故未在 Core ESG Schema 中定义；Schema 中存在 environmental_violation_cases（环境违规或处罚事件数量），但‘重大环境污染事故’特指严重事故，语义层级和事件性质不同，不满足 aliases 匹配条件，且无对应 field_key。
page_58_right.png,环境保护,,环保培训次数,次,"{'2022年': '244', '2023年': '242', '2024年': '245'}",环保培训次数 次 2022年 244 2023年 242 2024年 245,llm_no_match:环保培训次数未在 Core ESG Schema 中定义；Schema 中仅有反腐败相关培训指标（如 anti_corruption_training_sessions），无环保类培训指标。
page_59.png,员工雇佣,,员工中男性占比,%,"{'2022年': '64.16', '2023年': '65.40', '2024年': '63.74'}",员工中男性占比 % 64.16 65.40 63.74,llm_no_match:Core ESG Schema 中无 '男性占比' 字段；仅有 '女性员工比例'（female_employee_ratio）及其相关别名，但不包含男性占比的直接定义或等效别名。该指标未在 aliases 中出现，且 schema 不支持派生比例（如 100% - female_employee_ratio），故无法可靠匹配。
page_59.png,员工雇佣,,员工中女性占比,%,"{'2022年': '35.84', '2023年': '34.60', '2024年': '36.26'}",员工中女性占比 % 35.84 34.60 36.26,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:员工中女性占比与 female_employee_ratio 的中文名 '女性员工比例' 及别名 '女性员工占比' 高度一致，单位为%，符合 value_type: percentage。
page_59.png,员工雇佣,,员工中30岁以下占比,%,"{'2022年': '29.81', '2023年': '31.12', '2024年': '31.11'}",员工中30岁以下占比 % 29.81 31.12 31.11,rejected_by_schema_validator:unit_type_mismatch:person_count; original_reason=llm_match:员工中30岁以下占比虽含'占比'，但指标名称明确指向30岁以下员工的结构性比例，而Core Schema中employees_under_30定义为人数（value_type: number），单位为人；此处单位为%，且值为百分比数值，与employees_under_30的value_type不一致。需重新判断：该指标实际是'30岁以下员工占总员工的比例'，但Core Schema中无直接对应percentage型字段；查看Schema发现，employees_under_30、employees_30_to_50、employees_over_50均为number型，无对应ratio字段；female_employee_ratio、female_management_ratio等是S类percentage字段，但无employees_under_30_ratio。因此，该指标在Core ESG Schema中无匹配field_key。
page_59.png,员工雇佣,,员工中30～50岁占比,%,"{'2022年': '60.90', '2023年': '62.15', '2024年': '61.77'}",员工中30～50岁占比 % 60.90 62.15 61.77,llm_no_match:Core ESG Schema 中无‘30～50岁员工占比’字段；仅有按年龄段划分的绝对人数（如 employees_30_to_50），无对应比例类字段。该指标为年龄结构比例，未在 aliases 或 field_key 中定义，故不匹配。
page_59.png,员工雇佣,,员工中50岁以上占比,%,"{'2022年': '9.29', '2023年': '6.73', '2024年': '7.12'}",员工中50岁以上占比 % 9.29 6.73 7.12,rejected_by_schema_validator:unit_type_mismatch:person_count; original_reason=llm_match:员工中50岁以上占比虽含'占比'，但指标名称明确指向50岁以上员工的构成比例；而Core Schema中employees_over_50定义为人数，非比例。但此处metric_name为'员工中50岁以上占比'，unit为'%'，与employees_over_50的value_type=number（人数）不一致；需检查是否存在匹配的比例字段——Core Schema中无'50岁以上员工比例'字段，仅有employees_over_50（人数）、female_employee_ratio（比例）等具体比例字段。因此，'员工中50岁以上占比'在Schema中无对应field_key，matched=false。
page_59.png,员工雇佣,,国内员工占比,%,"{'2022年': '79.82', '2023年': '79.61', '2024年': '78.04'}",国内员工占比 % 79.82 79.61 78.04,llm_no_match:国内员工占比不属于 Core ESG Schema 中任何字段；Schema 中无关于地域分布（如国内/海外）的员工结构指标，相关字段仅涵盖性别、年龄、民族、管理层等维度。
page_59.png,员工雇佣,,国外员工占比,%,"{'2022年': '20.18', '2023年': '20.39', '2024年': '21.96'}",国外员工占比 % 20.18 20.39 21.96,llm_no_match:国外员工占比未在 Core ESG Schema 中定义，Schema 中无任何关于国籍、地域分布或海外员工的字段（如无 'overseas_employees_ratio' 或类似别名），不属于环境、社会或治理基础指标。
page_59.png,员工雇佣,,董监高人员中男性占比,%,"{'2022年': '71.33', '2023年': '69.23', '2024年': '69.23'}",董监高人员中男性占比 % 71.33 69.23 69.23,llm_no_match:董监高人员中男性占比未在 Core ESG Schema 中定义；Schema 中仅有女性董事人数（female_directors）、独立董事比例等治理类字段，但无‘董监高男性占比’或‘男性管理层比例’的对应 field_key。
page_59.png,员工雇佣,,董监高人员中女性占比,%,"{'2022年': '26.67', '2023年': '30.77', '2024年': '30.77'}",董监高人员中女性占比 % 26.67 30.77 30.77,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:董监高人员中女性占比即管理层中女性比例，与female_management_ratio的中文名'女性管理层比例'及别名'女性管理人员占比'、'管理人员中女性人数比例'语义完全一致，单位为%，符合value_type: percentage。
page_59.png,员工雇佣,,董监高人员中30～50岁占比,%,"{'2022年': '76.67', '2023年': '23.08', '2024年': '73.08'}",董监高人员中30～50岁占比 % 76.67 23.08 73.08,llm_no_match:董监高人员中30～50岁占比属于公司治理结构中的年龄分布细分指标，Core ESG Schema 中仅定义了全体员工的年龄分段（如 employees_30_to_50），未涵盖董监高层面的年龄比例；且无对应 field_key 的 aliases 或语义覆盖该特定人群和比例组合。
page_59.png,员工雇佣,,董监高人员中50岁以上占比,%,"{'2022年': '73.33', '2023年': '76.92', '2024年': '76.92'}",董监高人员中50岁以上占比 % 73.33 76.92 76.92,llm_no_match:董监高人员中50岁以上占比不属于Core ESG Schema中的任何field_key；Schema中仅有员工年龄结构（如employees_over_50、female_management_ratio等），但无针对董监高群体的年龄比例字段。
page_59.png,员工权益,,正式员工劳动合同签订率,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",正式员工劳动合同签订率 % 100 100 100,llm_no_match:劳动合同签订率属于劳动关系合规性指标，Core ESG Schema 中无对应 field_key；虽与员工管理相关，但未在 S 类指标中定义（如 social_insurance_coverage_rate、employee_health_record_coverage_rate 等均有明确字段，而劳动合同签订率不在 aliases 列表中）。
page_59.png,员工权益,,雇用童工事件数,次,"{'2022年': '0', '2023年': '0', '2024年': '0'}",雇用童工事件数 次 0 0 0,llm_no_match:雇用童工事件数属于劳工权益与合规风险类指标，Core ESG Schema 中未定义对应 field_key（如无 child_labor_cases、forced_labor_cases 等字段），且不属于现有 S 类或 G 类已列指标。
page_59.png,员工权益,,劳工违规事件数,次,"{'2022年': '0', '2023年': '0', '2024年': '0'}",劳工违规事件数 次 0 0 0,llm_no_match:劳工违规事件数未在 Core ESG Schema 中定义；Schema 中存在 environmental_violation_cases（环境违规）和 confirmed_corruption_cases（腐败事件），但无对应劳工/社会类违规事件字段；S 类指标中无‘劳工违规事件’相关 field_key。
page_59.png,员工权益,,劳动合同制员工社会保障覆盖率,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",劳动合同制员工社会保障覆盖率 % 100 100 100,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:劳动合同制员工社会保障覆盖率与'社会保险覆盖率'语义一致，单位为%，且aliases中包含'社保覆盖率'。
page_59.png,员工培训,,员工培训总场次,次,"{'2022年': '2,546', '2023年': '3,911', '2024年': '3,665'}","员工培训总场次 次 2,546 3,911 3,665",llm_no_match:Core ESG Schema 中无 '员工培训总场次' 对应字段；已有培训相关字段（如 training_total_hours、trained_employees_count 等）均强调时长、人次或金额，不包含'场次'维度，且 aliases 中未覆盖'场次'相关表述。
page_59.png,员工培训,,员工培训参与人次,人次,"{'2022年': '105,743', '2023年': '97,675', '2024年': '99,794'}","员工培训参与人次 人次 105,743 97,675 99,794",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:员工培训参与人次与 trained_employees_count 的别名 '培训总人次'、'受训员工人次' 高度一致，且单位 '人次' 匹配。
page_59.png,职业健康与安全,,安全教育培训覆盖人次,人次,"{'2022年': '63,853', '2023年': '58,111', '2024年': '63,932'}","安全教育培训覆盖人次 人次 63,853 58,111 63,932",llm_no_match:安全教育培训覆盖人次属于安全生产相关培训指标，Core ESG Schema 中无对应 field_key；'trained_employees_count' 的 aliases 明确为 '参加培训的员工总数、受训员工人数、培训总人次' 等通用培训场景，未包含'安全教育'限定；且无 alias 或语义支持'安全教育培训'这一特定类型，故不匹配。
page_59.png,职业健康与安全,,重大安全事故及环境污染事故件数,件,"{'2022年': '0', '2023年': '0', '2024年': '0'}",重大安全事故及环境污染事故件数 件 0 0 0,llm_no_match:‘重大安全事故及环境污染事故件数’是复合型事件统计指标，Core ESG Schema 中无对应 field_key；安全事故相关字段（如 work_related_fatalities、environmental_violation_cases）均针对单一维度（仅安全或仅环境），且不涵盖‘重大’定性修饰和二者合并统计形式，故无法可靠匹配。
page_59.png,职业健康与安全,,员工因工死亡率,%,"{'2022年': '0', '2023年': '0', '2024年': '0'}",员工因工死亡率 % 0 0 0,llm_no_match:Core ESG Schema 中无 '员工因工死亡率' 字段；存在 '因工死亡人数'（work_related_fatalities）和 '工伤率'（work_injury_rate），但 '死亡率' 是比率指标（单位%），而 work_related_fatalities 是绝对人数，work_injury_rate 的别名中未包含 '死亡率'，且其 unit_examples 包含 % 和 次/百万工时，但语义上 '工伤率' 指事故率而非死亡率，二者不可等同。无足够依据匹配，故 matched=false。
page_59.png,职业健康与安全,,职业病发病率,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",职业病发病率 % 100 100 100,llm_no_match:职业病发病率未在 Core ESG Schema 中定义；Schema 中包含工伤率、因工死亡人数、损失工作日等职业健康安全相关指标，但无‘职业病发病率’对应字段，且其别名、单位和语义均不匹配现有 field_key。
page_59.png,职业健康与安全,,职业病发生,起,"{'2022年': '0', '2023年': '0', '2024年': '0'}",职业病发生 起 0 0 0,llm_no_match:职业病发生属于职业健康安全相关指标，但 Core ESG Schema 中未定义对应 field_key（如无 'occupational_disease_cases' 或类似字段），且 aliases 中无匹配项。
page_59.png,职业健康与安全,,特殊作业人员持证上岗率,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",特殊作业人员持证上岗率 % 100 100 100,llm_no_match:特殊作业人员持证上岗率属于安全生产管理或合规运营类指标，Core ESG Schema 中无对应 field_key；未在 aliases 或语义中匹配到任何现有字段。
page_59_left.png,员工雇佣-社会绩效,,员工中男性占比,%,"{'2022年': '64.16', '2023年': '65.40', '2024年': '63.74'}",员工中男性占比 % 64.16 65.40 63.74,llm_no_match:员工中男性占比未在 Core ESG Schema 中定义；Schema 中仅有男性员工人数（male_employees）、女性员工比例（female_employee_ratio）等字段，无‘男性占比’的直接对应 field_key，且 aliases 中未覆盖该表述。
page_59_left.png,员工雇佣-社会绩效,,员工中女性占比,%,"{'2022年': '35.84', '2023年': '34.60', '2024年': '36.26'}",员工中女性占比 % 35.84 34.60 36.26,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:员工中女性占比与 female_employee_ratio 的中文名 '女性员工比例' 及别名 '女性员工占比' 完全一致，单位为 %，符合 percentage 类型。
page_59_left.png,员工雇佣-社会绩效,,员工中 30岁以下占比,%,"{'2022年': '29.81', '2023年': '31.12', '2024年': '31.11'}",员工中 30岁以下占比 % 29.81 31.12 31.11,llm_no_match:Core ESG Schema 中无 '30岁以下员工占比' 字段；仅有 '30岁以下员工人数'（employees_under_30），但该指标为比例（%），非人数，且无对应 percentage 类型的年龄结构占比字段。
page_59_left.png,员工雇佣-社会绩效,,员工中 30~50岁占比,%,"{'2022年': '60.90', '2023年': '62.15', '2024年': '61.77'}",员工中 30~50岁占比 % 60.90 62.15 61.77,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:员工中30~50岁占比对应Core ESG Schema中field_key 'employees_30_to_50'的别名'30至50岁员工人数'，但该指标单位为%，而schema中定义value_type为number、unit_examples为'人、名'，存在类型不一致；然而，结合上下文'占比'及单位'%'，实际应匹配的是'employees_30_to_50'的衍生强度类指标——但Core Schema中无'30至50岁员工比例'字段；重新核查：schema中仅有'employees_30_to_50'（人数，number型），无对应比例字段；'female_employee_ratio'等比例字段均有明确命名；因此'员工中30~50岁占比'在Core Schema中无对应field_key。
page_59_left.png,员工雇佣-社会绩效,,员工中 50岁以上占比,%,"{'2022年': '9.29', '2023年': '6.73', '2024年': '7.12'}",员工中 50岁以上占比 % 9.29 6.73 7.12,rejected_by_schema_validator:unit_type_mismatch:person_count; original_reason=llm_match:员工中50岁以上占比虽含'占比'，但指标名称明确指向50岁以上员工的结构比例；Core Schema中employees_over_50定义为50岁以上员工人数（value_type: number），而本行单位为%，且名称为'占比'，与employees_over_50不匹配；但进一步核查发现：Schema中无任何'50岁以上员工比例'字段，仅有employees_over_50（人数）、female_employee_ratio（比例）等；'员工中50岁以上占比'应匹配女性员工比例类字段逻辑，但Schema中未定义age-based比例字段；因此严格遵循规则：仅当Schema中存在完全对应field_key时才可匹配；employees_over_50是人数而非比例，value_type为number，而本行unit为%，values为百分比数值，故不匹配；Schema中无'employees_over_50_ratio'或类似字段；因此matched=false。
page_59_left.png,员工雇佣-社会绩效,,国内员工占比,%,"{'2022年': '79.82', '2023年': '79.61', '2024年': '78.94'}",国内员工占比 % 79.82 79.61 78.94,llm_no_match:国内员工占比不属于 Core ESG Schema 中任何 field_key 的 aliases 或语义范畴；Schema 中无涉及地域分布（如国内/海外）的员工结构指标。
page_59_left.png,员工雇佣-社会绩效,,国外员工占比,%,"{'2022年': '20.18', '2023年': '20.39', '2024年': '21.06'}",国外员工占比 % 20.18 20.39 21.06,llm_no_match:国外员工占比未在 Core ESG Schema 中定义，无对应 field_key；Schema 中仅包含性别、年龄、民族等人口结构维度，但无国籍/地域来源相关指标。
page_59_left.png,员工雇佣-社会绩效,,董监高人员中男性占比,%,"{'2022年': '73.33', '2023年': '69.23', '2024年': '69.23'}",董监高人员中男性占比 % 73.33 69.23 69.23,llm_no_match:董监高人员中男性占比未在 Core ESG Schema 中定义；Schema 中仅有女性董事人数、独立董事比例、女性管理层比例等字段，无针对董监高整体性别占比（尤其是男性）的对应 field_key。
page_59_left.png,员工雇佣-社会绩效,,董监高人员中女性占比,%,"{'2022年': '26.67', '2023年': '30.77', '2024年': '30.77'}",董监高人员中女性占比 % 26.67 30.77 30.77,rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:董监高人员中女性占比即管理层中女性比例，与female_management_ratio的中文名'女性管理层比例'及别名'女性管理人员占比'、'管理人员中女性人数比例'语义完全一致，单位为%，符合value_type: percentage。
page_59_left.png,员工雇佣-社会绩效,,董监高人员中 30~50岁占比,%,"{'2022年': '26.67', '2023年': '23.08', '2024年': '23.08'}",董监高人员中 30~50岁占比 % 26.67 23.08 23.08,llm_no_match:董监高人员中30~50岁占比属于公司治理结构中的年龄分布细分指标，Core ESG Schema中仅有员工年龄分段（如employees_30_to_50）和女性管理层比例（female_management_ratio），但无针对董监高群体的年龄占比字段，且该指标未在任何field_key的aliases中出现。
page_59_left.png,员工雇佣-社会绩效,,董监高人员中 50岁以上占比,%,"{'2022年': '73.33', '2023年': '76.92', '2024年': '76.92'}",董监高人员中 50岁以上占比 % 73.33 76.92 76.92,llm_no_match:董监高人员中50岁以上占比不属于Core ESG Schema中定义的任何field_key；Schema中仅有员工年龄结构指标（如employees_over_50、female_management_ratio等），但无针对董监高群体的年龄占比字段。
page_59_right.png,员工权益,,正式员工劳动合同签订率,%,"{'2022年': '100', '2023年': '100', '2024年': '100'}",正式员工劳动合同签订率 % 100 100 100,llm_no_match:劳动合同签订率属于劳动关系合规性指标，Core ESG Schema 中无对应 field_key（如无 'labor_contract_signing_rate' 或类似别名），且未在任何 S 类或 G 类字段的 aliases 中出现。
page_59_right.png,员工权益,,雇用童工事件数,宗,"{'2022年': '0', '2023年': '0', '2024年': '0'}",雇用童工事件数 宗 0 0 0,llm_no_match:雇用童工事件数属于劳工权益与合规风险类指标，但 Core ESG Schema 中未定义对应 field_key（如无 child_labor_cases、child_labor_violations 等字段），且不属于现有 S 类指标范畴。该指标虽具重要性，但未被纳入当前标准 Schema。
page_59_right.png,员工权益,,劳工歧视事件数,宗,"{'2022年': '0', '2023年': '0', '2024年': '0'}",劳工歧视事件数 宗 0 0 0,llm_no_match:劳工歧视事件数未在 Core ESG Schema 中定义，无对应 field_key；Schema 中包含工伤、投诉、性别/年龄结构等指标，但无专门针对‘劳工歧视事件’的字段。
page_59_right.png,员工培训,,员工培训总场次,次,"{'2022年': '2,546', '2023年': '3,911', '2024年': '3,665'}","员工培训总场次 次 2,546 3,911 3,665",llm_no_match:Core ESG Schema 中无 '员工培训总场次' 对应字段；Schema 中培训相关指标包括培训总时长、人均培训时长、培训覆盖率、培训投入金额、受训员工人次等，但未定义以‘场次’为单位的指标，且‘场次’无法直接映射到任何现有 field_key 的语义或 value_type。
page_59_right.png,员工培训,,员工培训参与人次,人次,"{'2022年': '105,743', '2023年': '97,675', '2024年': '99,794'}","员工培训参与人次 人次 105,743 97,675 99,794",rejected_by_schema_validator:required_keyword_missing; original_reason=llm_match:员工培训参与人次与 trained_employees_count 的别名 '培训总人次'、'受训员工人次' 高度一致，单位 '人次' 匹配，且属于 S 类社会维度指标。
page_59_right.png,职业健康与安全,,安全教育培训覆盖人次,人次,"{'2022年': '63,853', '2023年': '58,111', '2024年': '63,932'}","安全教育培训覆盖人次 人次 63,853 58,111 63,932",llm_no_match:安全教育培训覆盖人次属于安全生产相关指标，Core ESG Schema 中无对应 field_key；'trained_employees_count' 指代通用员工培训，未限定'安全教育'，且其 aliases 中无'安全教育培训'相关表述，匹配依据不足。
page_59_right.png,职业健康与安全,,重大安全事故及环境污染事件数,件,"{'2022年': '0', '2023年': '0', '2024年': '0'}",重大安全事故及环境污染事件数 件 0 0 0,llm_no_match:‘重大安全事故及环境污染事件数’是复合型负面事件统计，Core ESG Schema 中无对应 field_key；其中安全事故相关指标（如 work_related_fatalities、environmental_violation_cases）均单独定义且语义不等价，该指标未在 aliases 中出现，也不符合任一 field_key 的名称、范畴或计量逻辑。
page_59_right.png,职业健康与安全,,员工因工死亡率,%,"{'2022年': '0', '2023年': '0', '2024年': '0'}",员工因工死亡率 % 0 0 0,llm_no_match:Core ESG Schema 中无 '员工因工死亡率' 字段；存在相近字段 'work_related_fatalities'（因工死亡人数，单位为人）和 'work_injury_rate'（工伤率，单位为%或次/百万工时），但'死亡率'是比率指标，Schema 中未定义该具体口径的死亡率，且其 aliases 中不包含'死亡率'相关表述。因此无法可靠匹配。
